dni,ghi,period_end,period
706,528,2023-10-28 14:00:00+00:00,PT60M
799,740,2023-10-28 15:00:00+00:00,PT60M
850,896,2023-10-28 16:00:00+00:00,PT60M
513,822,2023-10-28 17:00:00+00:00,PT60M
146,613,2023-10-28 18:00:00+00:00,PT60M
44,505,2023-10-28 19:00:00+00:00,PT60M
0,266,2023-10-28 20:00:00+00:00,PT60M
0,152,2023-10-28 21:00:00+00:00,PT60M
0,100,2023-10-28 22:00:00+00:00,PT60M
0,25,2023-10-28 23:00:00+00:00,PT60M
0,0,2023-10-29 00:00:00+00:00,PT60M
0,0,2023-10-29 01:00:00+00:00,PT60M
0,0,2023-10-29 02:00:00+00:00,PT60M
0,0,2023-10-29 03:00:00+00:00,PT60M
0,0,2023-10-29 04:00:00+00:00,PT60M
0,0,2023-10-29 05:00:00+00:00,PT60M
0,0,2023-10-29 06:00:00+00:00,PT60M
0,0,2023-10-29 07:00:00+00:00,PT60M
0,0,2023-10-29 08:00:00+00:00,PT60M
0,0,2023-10-29 09:00:00+00:00,PT60M
0,0,2023-10-29 10:00:00+00:00,PT60M
0,0,2023-10-29 11:00:00+00:00,PT60M
0,28,2023-10-29 12:00:00+00:00,PT60M
0,159,2023-10-29 13:00:00+00:00,PT60M
6,322,2023-10-29 14:00:00+00:00,PT60M
333,593,2023-10-29 15:00:00+00:00,PT60M
174,626,2023-10-29 16:00:00+00:00,PT60M
119,652,2023-10-29 17:00:00+00:00,PT60M
338,772,2023-10-29 18:00:00+00:00,PT60M
143,628,2023-10-29 19:00:00+00:00,PT60M
105,523,2023-10-29 20:00:00+00:00,PT60M
219,434,2023-10-29 21:00:00+00:00,PT60M
63,237,2023-10-29 22:00:00+00:00,PT60M
0,56,2023-10-29 23:00:00+00:00,PT60M
0,0,2023-10-30 00:00:00+00:00,PT60M
0,0,2023-10-30 01:00:00+00:00,PT60M
0,0,2023-10-30 02:00:00+00:00,PT60M
0,0,2023-10-30 03:00:00+00:00,PT60M
0,0,2023-10-30 04:00:00+00:00,PT60M
0,0,2023-10-30 05:00:00+00:00,PT60M
0,0,2023-10-30 06:00:00+00:00,PT60M
0,0,2023-10-30 07:00:00+00:00,PT60M
0,0,2023-10-30 08:00:00+00:00,PT60M
0,0,2023-10-30 09:00:00+00:00,PT60M
0,0,2023-10-30 10:00:00+00:00,PT60M
0,0,2023-10-30 11:00:00+00:00,PT60M
0,35,2023-10-30 12:00:00+00:00,PT60M
10,150,2023-10-30 13:00:00+00:00,PT60M
183,396,2023-10-30 14:00:00+00:00,PT60M
721,718,2023-10-30 15:00:00+00:00,PT60M
848,894,2023-10-30 16:00:00+00:00,PT60M
886,985,2023-10-30 17:00:00+00:00,PT60M
894,995,2023-10-30 18:00:00+00:00,PT60M
880,927,2023-10-30 19:00:00+00:00,PT60M
752,760,2023-10-30 20:00:00+00:00,PT60M
623,550,2023-10-30 21:00:00+00:00,PT60M
467,322,2023-10-30 22:00:00+00:00,PT60M
0,53,2023-10-30 23:00:00+00:00,PT60M
0,0,2023-10-31 00:00:00+00:00,PT60M
0,0,2023-10-31 01:00:00+00:00,PT60M
0,0,2023-10-31 02:00:00+00:00,PT60M
0,0,2023-10-31 03:00:00+00:00,PT60M
0,0,2023-10-31 04:00:00+00:00,PT60M
0,0,2023-10-31 05:00:00+00:00,PT60M
0,0,2023-10-31 06:00:00+00:00,PT60M
0,0,2023-10-31 07:00:00+00:00,PT60M
0,0,2023-10-31 08:00:00+00:00,PT60M
0,0,2023-10-31 09:00:00+00:00,PT60M
0,0,2023-10-31 10:00:00+00:00,PT60M
0,0,2023-10-31 11:00:00+00:00,PT60M
0,19,2023-10-31 12:00:00+00:00,PT60M
0,99,2023-10-31 13:00:00+00:00,PT60M
0,213,2023-10-31 14:00:00+00:00,PT60M
0,292,2023-10-31 15:00:00+00:00,PT60M
0,390,2023-10-31 16:00:00+00:00,PT60M
33,588,2023-10-31 17:00:00+00:00,PT60M
30,609,2023-10-31 18:00:00+00:00,PT60M
8,508,2023-10-31 19:00:00+00:00,PT60M
0,330,2023-10-31 20:00:00+00:00,PT60M
0,202,2023-10-31 21:00:00+00:00,PT60M
103,238,2023-10-31 22:00:00+00:00,PT60M
0,55,2023-10-31 23:00:00+00:00,PT60M
0,0,2023-11-01 00:00:00+00:00,PT60M
0,0,2023-11-01 01:00:00+00:00,PT60M
0,0,2023-11-01 02:00:00+00:00,PT60M
0,0,2023-11-01 03:00:00+00:00,PT60M
0,0,2023-11-01 04:00:00+00:00,PT60M
0,0,2023-11-01 05:00:00+00:00,PT60M
0,0,2023-11-01 06:00:00+00:00,PT60M
0,0,2023-11-01 07:00:00+00:00,PT60M
0,0,2023-11-01 08:00:00+00:00,PT60M
0,0,2023-11-01 09:00:00+00:00,PT60M
0,0,2023-11-01 10:00:00+00:00,PT60M
0,0,2023-11-01 11:00:00+00:00,PT60M
0,19,2023-11-01 12:00:00+00:00,PT60M
0,103,2023-11-01 13:00:00+00:00,PT60M
0,245,2023-11-01 14:00:00+00:00,PT60M
0,312,2023-11-01 15:00:00+00:00,PT60M
0,331,2023-11-01 16:00:00+00:00,PT60M
0,385,2023-11-01 17:00:00+00:00,PT60M
0,348,2023-11-01 18:00:00+00:00,PT60M
0,309,2023-11-01 19:00:00+00:00,PT60M
0,280,2023-11-01 20:00:00+00:00,PT60M
5,256,2023-11-01 21:00:00+00:00,PT60M
197,267,2023-11-01 22:00:00+00:00,PT60M
0,56,2023-11-01 23:00:00+00:00,PT60M
0,0,2023-11-02 00:00:00+00:00,PT60M
0,0,2023-11-02 01:00:00+00:00,PT60M
0,0,2023-11-02 02:00:00+00:00,PT60M
0,0,2023-11-02 03:00:00+00:00,PT60M
0,0,2023-11-02 04:00:00+00:00,PT60M
0,0,2023-11-02 05:00:00+00:00,PT60M
0,0,2023-11-02 06:00:00+00:00,PT60M
0,0,2023-11-02 07:00:00+00:00,PT60M
0,0,2023-11-02 08:00:00+00:00,PT60M
0,0,2023-11-02 09:00:00+00:00,PT60M
0,0,2023-11-02 10:00:00+00:00,PT60M
0,0,2023-11-02 11:00:00+00:00,PT60M
0,27,2023-11-02 12:00:00+00:00,PT60M
0,105,2023-11-02 13:00:00+00:00,PT60M
0,190,2023-11-02 14:00:00+00:00,PT60M
0,241,2023-11-02 15:00:00+00:00,PT60M
0,217,2023-11-02 16:00:00+00:00,PT60M
0,223,2023-11-02 17:00:00+00:00,PT60M
0,385,2023-11-02 18:00:00+00:00,PT60M
0,333,2023-11-02 19:00:00+00:00,PT60M
0,243,2023-11-02 20:00:00+00:00,PT60M
0,226,2023-11-02 21:00:00+00:00,PT60M
0,191,2023-11-02 22:00:00+00:00,PT60M
17,74,2023-11-02 23:00:00+00:00,PT60M
0,1,2023-11-03 00:00:00+00:00,PT60M
0,0,2023-11-03 01:00:00+00:00,PT60M
0,0,2023-11-03 02:00:00+00:00,PT60M
0,0,2023-11-03 03:00:00+00:00,PT60M
0,0,2023-11-03 04:00:00+00:00,PT60M
0,0,2023-11-03 05:00:00+00:00,PT60M
0,0,2023-11-03 06:00:00+00:00,PT60M
0,0,2023-11-03 07:00:00+00:00,PT60M
0,0,2023-11-03 08:00:00+00:00,PT60M
0,0,2023-11-03 09:00:00+00:00,PT60M
0,0,2023-11-03 10:00:00+00:00,PT60M
0,0,2023-11-03 11:00:00+00:00,PT60M
0,30,2023-11-03 12:00:00+00:00,PT60M
0,132,2023-11-03 13:00:00+00:00,PT60M
0,229,2023-11-03 14:00:00+00:00,PT60M
37,409,2023-11-03 15:00:00+00:00,PT60M
196,642,2023-11-03 16:00:00+00:00,PT60M
281,738,2023-11-03 17:00:00+00:00,PT60M
349,777,2023-11-03 18:00:00+00:00,PT60M
593,825,2023-11-03 19:00:00+00:00,PT60M
485,677,2023-11-03 20:00:00+00:00,PT60M
568,535,2023-11-03 21:00:00+00:00,PT60M
472,326,2023-11-03 22:00:00+00:00,PT60M
40,78,2023-11-03 23:00:00+00:00,PT60M
0,0,2023-11-04 00:00:00+00:00,PT60M
0,0,2023-11-04 01:00:00+00:00,PT60M
0,0,2023-11-04 02:00:00+00:00,PT60M
0,0,2023-11-04 03:00:00+00:00,PT60M
0,0,2023-11-04 04:00:00+00:00,PT60M
0,0,2023-11-04 05:00:00+00:00,PT60M
0,0,2023-11-04 06:00:00+00:00,PT60M
0,0,2023-11-04 07:00:00+00:00,PT60M
0,0,2023-11-04 08:00:00+00:00,PT60M
0,0,2023-11-04 09:00:00+00:00,PT60M
0,0,2023-11-04 10:00:00+00:00,PT60M
0,0,2023-11-04 11:00:00+00:00,PT60M
0,30,2023-11-04 12:00:00+00:00,PT60M
0,146,2023-11-04 13:00:00+00:00,PT60M
57,355,2023-11-04 14:00:00+00:00,PT60M
2,389,2023-11-04 15:00:00+00:00,PT60M
2,466,2023-11-04 16:00:00+00:00,PT60M
108,644,2023-11-04 17:00:00+00:00,PT60M
298,756,2023-11-04 18:00:00+00:00,PT60M
551,813,2023-11-04 19:00:00+00:00,PT60M
664,736,2023-11-04 20:00:00+00:00,PT60M
705,575,2023-11-04 21:00:00+00:00,PT60M
552,336,2023-11-04 22:00:00+00:00,PT60M
111,89,2023-11-04 23:00:00+00:00,PT60M
0,1,2023-11-05 00:00:00+00:00,PT60M
0,0,2023-11-05 01:00:00+00:00,PT60M
0,0,2023-11-05 02:00:00+00:00,PT60M
0,0,2023-11-05 03:00:00+00:00,PT60M
0,0,2023-11-05 04:00:00+00:00,PT60M
0,0,2023-11-05 05:00:00+00:00,PT60M
0,0,2023-11-05 06:00:00+00:00,PT60M
0,0,2023-11-05 07:00:00+00:00,PT60M
0,0,2023-11-05 08:00:00+00:00,PT60M
0,0,2023-11-05 09:00:00+00:00,PT60M
0,0,2023-11-05 10:00:00+00:00,PT60M
0,0,2023-11-05 11:00:00+00:00,PT60M
0,24,2023-11-05 12:00:00+00:00,PT60M
0,99,2023-11-05 13:00:00+00:00,PT60M
0,178,2023-11-05 14:00:00+00:00,PT60M
4,409,2023-11-05 15:00:00+00:00,PT60M
136,618,2023-11-05 16:00:00+00:00,PT60M
246,728,2023-11-05 17:00:00+00:00,PT60M
160,689,2023-11-05 18:00:00+00:00,PT60M
83,599,2023-11-05 19:00:00+00:00,PT60M
216,577,2023-11-05 20:00:00+00:00,PT60M
550,533,2023-11-05 21:00:00+00:00,PT60M
341,302,2023-11-05 22:00:00+00:00,PT60M
0,66,2023-11-05 23:00:00+00:00,PT60M
0,1,2023-11-06 00:00:00+00:00,PT60M
0,0,2023-11-06 01:00:00+00:00,PT60M
0,0,2023-11-06 02:00:00+00:00,PT60M
0,0,2023-11-06 03:00:00+00:00,PT60M
0,0,2023-11-06 04:00:00+00:00,PT60M
0,0,2023-11-06 05:00:00+00:00,PT60M
0,0,2023-11-06 06:00:00+00:00,PT60M
0,0,2023-11-06 07:00:00+00:00,PT60M
0,0,2023-11-06 08:00:00+00:00,PT60M
0,0,2023-11-06 09:00:00+00:00,PT60M
0,0,2023-11-06 10:00:00+00:00,PT60M
0,0,2023-11-06 11:00:00+00:00,PT60M
2,45,2023-11-06 12:00:00+00:00,PT60M
0,170,2023-11-06 13:00:00+00:00,PT60M
5,315,2023-11-06 14:00:00+00:00,PT60M
0,371,2023-11-06 15:00:00+00:00,PT60M
0,353,2023-11-06 16:00:00+00:00,PT60M
78,603,2023-11-06 17:00:00+00:00,PT60M
371,793,2023-11-06 18:00:00+00:00,PT60M
566,819,2023-11-06 19:00:00+00:00,PT60M
586,711,2023-11-06 20:00:00+00:00,PT60M
342,459,2023-11-06 21:00:00+00:00,PT60M
0,142,2023-11-06 22:00:00+00:00,PT60M
0,40,2023-11-06 23:00:00+00:00,PT60M
0,0,2023-11-07 00:00:00+00:00,PT60M
0,0,2023-11-07 01:00:00+00:00,PT60M
0,0,2023-11-07 02:00:00+00:00,PT60M
0,0,2023-11-07 03:00:00+00:00,PT60M
0,0,2023-11-07 04:00:00+00:00,PT60M
0,0,2023-11-07 05:00:00+00:00,PT60M
0,0,2023-11-07 06:00:00+00:00,PT60M
0,0,2023-11-07 07:00:00+00:00,PT60M
0,0,2023-11-07 08:00:00+00:00,PT60M
0,0,2023-11-07 09:00:00+00:00,PT60M
0,0,2023-11-07 10:00:00+00:00,PT60M
0,0,2023-11-07 11:00:00+00:00,PT60M
0,33,2023-11-07 12:00:00+00:00,PT60M
0,138,2023-11-07 13:00:00+00:00,PT60M
0,264,2023-11-07 14:00:00+00:00,PT60M
0,318,2023-11-07 15:00:00+00:00,PT60M
0,319,2023-11-07 16:00:00+00:00,PT60M
0,366,2023-11-07 17:00:00+00:00,PT60M
32,593,2023-11-07 18:00:00+00:00,PT60M
15,518,2023-11-07 19:00:00+00:00,PT60M
41,487,2023-11-07 20:00:00+00:00,PT60M
0,279,2023-11-07 21:00:00+00:00,PT60M
0,98,2023-11-07 22:00:00+00:00,PT60M
0,37,2023-11-07 23:00:00+00:00,PT60M
0,0,2023-11-08 00:00:00+00:00,PT60M
0,0,2023-11-08 01:00:00+00:00,PT60M
0,0,2023-11-08 02:00:00+00:00,PT60M
0,0,2023-11-08 03:00:00+00:00,PT60M
0,0,2023-11-08 04:00:00+00:00,PT60M
0,0,2023-11-08 05:00:00+00:00,PT60M
0,0,2023-11-08 06:00:00+00:00,PT60M
0,0,2023-11-08 07:00:00+00:00,PT60M
0,0,2023-11-08 08:00:00+00:00,PT60M
0,0,2023-11-08 09:00:00+00:00,PT60M
0,0,2023-11-08 10:00:00+00:00,PT60M
0,0,2023-11-08 11:00:00+00:00,PT60M
38,48,2023-11-08 12:00:00+00:00,PT60M
374,258,2023-11-08 13:00:00+00:00,PT60M
188,379,2023-11-08 14:00:00+00:00,PT60M
0,318,2023-11-08 15:00:00+00:00,PT60M
0,412,2023-11-08 16:00:00+00:00,PT60M
123,653,2023-11-08 17:00:00+00:00,PT60M
596,885,2023-11-08 18:00:00+00:00,PT60M
616,835,2023-11-08 19:00:00+00:00,PT60M
450,663,2023-11-08 20:00:00+00:00,PT60M
384,489,2023-11-08 21:00:00+00:00,PT60M
37,188,2023-11-08 22:00:00+00:00,PT60M
0,38,2023-11-08 23:00:00+00:00,PT60M
0,0,2023-11-09 00:00:00+00:00,PT60M
0,0,2023-11-09 01:00:00+00:00,PT60M
0,0,2023-11-09 02:00:00+00:00,PT60M
0,0,2023-11-09 03:00:00+00:00,PT60M
0,0,2023-11-09 04:00:00+00:00,PT60M
0,0,2023-11-09 05:00:00+00:00,PT60M
0,0,2023-11-09 06:00:00+00:00,PT60M
0,0,2023-11-09 07:00:00+00:00,PT60M
0,0,2023-11-09 08:00:00+00:00,PT60M
0,0,2023-11-09 09:00:00+00:00,PT60M
0,0,2023-11-09 10:00:00+00:00,PT60M
0,0,2023-11-09 11:00:00+00:00,PT60M
12,45,2023-11-09 12:00:00+00:00,PT60M
401,261,2023-11-09 13:00:00+00:00,PT60M
546,487,2023-11-09 14:00:00+00:00,PT60M
320,587,2023-11-09 15:00:00+00:00,PT60M
471,764,2023-11-09 16:00:00+00:00,PT60M
659,905,2023-11-09 17:00:00+00:00,PT60M
700,927,2023-11-09 18:00:00+00:00,PT60M
756,888,2023-11-09 19:00:00+00:00,PT60M
724,753,2023-11-09 20:00:00+00:00,PT60M
648,558,2023-11-09 21:00:00+00:00,PT60M
506,326,2023-11-09 22:00:00+00:00,PT60M
208,99,2023-11-09 23:00:00+00:00,PT60M
0,1,2023-11-10 00:00:00+00:00,PT60M
0,0,2023-11-10 01:00:00+00:00,PT60M
0,0,2023-11-10 02:00:00+00:00,PT60M
0,0,2023-11-10 03:00:00+00:00,PT60M
0,0,2023-11-10 04:00:00+00:00,PT60M
0,0,2023-11-10 05:00:00+00:00,PT60M
0,0,2023-11-10 06:00:00+00:00,PT60M
0,0,2023-11-10 07:00:00+00:00,PT60M
0,0,2023-11-10 08:00:00+00:00,PT60M
0,0,2023-11-10 09:00:00+00:00,PT60M
0,0,2023-11-10 10:00:00+00:00,PT60M
0,0,2023-11-10 11:00:00+00:00,PT60M
70,51,2023-11-10 12:00:00+00:00,PT60M
361,254,2023-11-10 13:00:00+00:00,PT60M
567,495,2023-11-10 14:00:00+00:00,PT60M
679,705,2023-11-10 15:00:00+00:00,PT60M
758,865,2023-11-10 16:00:00+00:00,PT60M
749,936,2023-11-10 17:00:00+00:00,PT60M
680,917,2023-11-10 18:00:00+00:00,PT60M
780,893,2023-11-10 19:00:00+00:00,PT60M
582,707,2023-11-10 20:00:00+00:00,PT60M
538,529,2023-11-10 21:00:00+00:00,PT60M
342,299,2023-11-10 22:00:00+00:00,PT60M
37,79,2023-11-10 23:00:00+00:00,PT60M
0,1,2023-11-11 00:00:00+00:00,PT60M
0,0,2023-11-11 01:00:00+00:00,PT60M
0,0,2023-11-11 02:00:00+00:00,PT60M
0,0,2023-11-11 03:00:00+00:00,PT60M
0,0,2023-11-11 04:00:00+00:00,PT60M
0,0,2023-11-11 05:00:00+00:00,PT60M
0,0,2023-11-11 06:00:00+00:00,PT60M
0,0,2023-11-11 07:00:00+00:00,PT60M
0,0,2023-11-11 08:00:00+00:00,PT60M
0,0,2023-11-11 09:00:00+00:00,PT60M
0,0,2023-11-11 10:00:00+00:00,PT60M
0,0,2023-11-11 11:00:00+00:00,PT60M
0,20,2023-11-11 12:00:00+00:00,PT60M
0,91,2023-11-11 13:00:00+00:00,PT60M
0,143,2023-11-11 14:00:00+00:00,PT60M
0,152,2023-11-11 15:00:00+00:00,PT60M
0,194,2023-11-11 16:00:00+00:00,PT60M
0,248,2023-11-11 17:00:00+00:00,PT60M
0,338,2023-11-11 18:00:00+00:00,PT60M
0,432,2023-11-11 19:00:00+00:00,PT60M
0,356,2023-11-11 20:00:00+00:00,PT60M
0,249,2023-11-11 21:00:00+00:00,PT60M
0,148,2023-11-11 22:00:00+00:00,PT60M
0,49,2023-11-11 23:00:00+00:00,PT60M
0,1,2023-11-12 00:00:00+00:00,PT60M
0,0,2023-11-12 01:00:00+00:00,PT60M
0,0,2023-11-12 02:00:00+00:00,PT60M
0,0,2023-11-12 03:00:00+00:00,PT60M
0,0,2023-11-12 04:00:00+00:00,PT60M
0,0,2023-11-12 05:00:00+00:00,PT60M
0,0,2023-11-12 06:00:00+00:00,PT60M
0,0,2023-11-12 07:00:00+00:00,PT60M
0,0,2023-11-12 08:00:00+00:00,PT60M
0,0,2023-11-12 09:00:00+00:00,PT60M
0,0,2023-11-12 10:00:00+00:00,PT60M
0,0,2023-11-12 11:00:00+00:00,PT60M
0,25,2023-11-12 12:00:00+00:00,PT60M
0,96,2023-11-12 13:00:00+00:00,PT60M
0,158,2023-11-12 14:00:00+00:00,PT60M
0,253,2023-11-12 15:00:00+00:00,PT60M
0,324,2023-11-12 16:00:00+00:00,PT60M
0,508,2023-11-12 17:00:00+00:00,PT60M
3,542,2023-11-12 18:00:00+00:00,PT60M
0,419,2023-11-12 19:00:00+00:00,PT60M
0,341,2023-11-12 20:00:00+00:00,PT60M
47,358,2023-11-12 21:00:00+00:00,PT60M
0,174,2023-11-12 22:00:00+00:00,PT60M
0,45,2023-11-12 23:00:00+00:00,PT60M
0,1,2023-11-13 00:00:00+00:00,PT60M
0,0,2023-11-13 01:00:00+00:00,PT60M
0,0,2023-11-13 02:00:00+00:00,PT60M
0,0,2023-11-13 03:00:00+00:00,PT60M
0,0,2023-11-13 04:00:00+00:00,PT60M
0,0,2023-11-13 05:00:00+00:00,PT60M
0,0,2023-11-13 06:00:00+00:00,PT60M
0,0,2023-11-13 07:00:00+00:00,PT60M
0,0,2023-11-13 08:00:00+00:00,PT60M
0,0,2023-11-13 09:00:00+00:00,PT60M
0,0,2023-11-13 10:00:00+00:00,PT60M
0,0,2023-11-13 11:00:00+00:00,PT60M
0,27,2023-11-13 12:00:00+00:00,PT60M
0,107,2023-11-13 13:00:00+00:00,PT60M
0,188,2023-11-13 14:00:00+00:00,PT60M
0,212,2023-11-13 15:00:00+00:00,PT60M
0,350,2023-11-13 16:00:00+00:00,PT60M
55,611,2023-11-13 17:00:00+00:00,PT60M
25,586,2023-11-13 18:00:00+00:00,PT60M
157,629,2023-11-13 19:00:00+00:00,PT60M
163,542,2023-11-13 20:00:00+00:00,PT60M
160,403,2023-11-13 21:00:00+00:00,PT60M
0,158,2023-11-13 22:00:00+00:00,PT60M
0,51,2023-11-13 23:00:00+00:00,PT60M
0,1,2023-11-14 00:00:00+00:00,PT60M
0,0,2023-11-14 01:00:00+00:00,PT60M
0,0,2023-11-14 02:00:00+00:00,PT60M
0,0,2023-11-14 03:00:00+00:00,PT60M
0,0,2023-11-14 04:00:00+00:00,PT60M
0,0,2023-11-14 05:00:00+00:00,PT60M
0,0,2023-11-14 06:00:00+00:00,PT60M
0,0,2023-11-14 07:00:00+00:00,PT60M
0,0,2023-11-14 08:00:00+00:00,PT60M
0,0,2023-11-14 09:00:00+00:00,PT60M
0,0,2023-11-14 10:00:00+00:00,PT60M
0,0,2023-11-14 11:00:00+00:00,PT60M
0,30,2023-11-14 12:00:00+00:00,PT60M
0,139,2023-11-14 13:00:00+00:00,PT60M
0,230,2023-11-14 14:00:00+00:00,PT60M
0,296,2023-11-14 15:00:00+00:00,PT60M
0,378,2023-11-14 16:00:00+00:00,PT60M
0,533,2023-11-14 17:00:00+00:00,PT60M
82,619,2023-11-14 18:00:00+00:00,PT60M
239,671,2023-11-14 19:00:00+00:00,PT60M
9,402,2023-11-14 20:00:00+00:00,PT60M
0,260,2023-11-14 21:00:00+00:00,PT60M
13,187,2023-11-14 22:00:00+00:00,PT60M
0,51,2023-11-14 23:00:00+00:00,PT60M
0,1,2023-11-15 00:00:00+00:00,PT60M
0,0,2023-11-15 01:00:00+00:00,PT60M
0,0,2023-11-15 02:00:00+00:00,PT60M
0,0,2023-11-15 03:00:00+00:00,PT60M
0,0,2023-11-15 04:00:00+00:00,PT60M
0,0,2023-11-15 05:00:00+00:00,PT60M
0,0,2023-11-15 06:00:00+00:00,PT60M
0,0,2023-11-15 07:00:00+00:00,PT60M
0,0,2023-11-15 08:00:00+00:00,PT60M
0,0,2023-11-15 09:00:00+00:00,PT60M
0,0,2023-11-15 10:00:00+00:00,PT60M
0,0,2023-11-15 11:00:00+00:00,PT60M
0,27,2023-11-15 12:00:00+00:00,PT60M
0,135,2023-11-15 13:00:00+00:00,PT60M
0,301,2023-11-15 14:00:00+00:00,PT60M
0,312,2023-11-15 15:00:00+00:00,PT60M
0,370,2023-11-15 16:00:00+00:00,PT60M
0,465,2023-11-15 17:00:00+00:00,PT60M
11,523,2023-11-15 18:00:00+00:00,PT60M
34,538,2023-11-15 19:00:00+00:00,PT60M
168,554,2023-11-15 20:00:00+00:00,PT60M
7,287,2023-11-15 21:00:00+00:00,PT60M
0,112,2023-11-15 22:00:00+00:00,PT60M
0,30,2023-11-15 23:00:00+00:00,PT60M
0,0,2023-11-16 00:00:00+00:00,PT60M
0,0,2023-11-16 01:00:00+00:00,PT60M
0,0,2023-11-16 02:00:00+00:00,PT60M
0,0,2023-11-16 03:00:00+00:00,PT60M
0,0,2023-11-16 04:00:00+00:00,PT60M
0,0,2023-11-16 05:00:00+00:00,PT60M
0,0,2023-11-16 06:00:00+00:00,PT60M
0,0,2023-11-16 07:00:00+00:00,PT60M
0,0,2023-11-16 08:00:00+00:00,PT60M
0,0,2023-11-16 09:00:00+00:00,PT60M
0,0,2023-11-16 10:00:00+00:00,PT60M
0,0,2023-11-16 11:00:00+00:00,PT60M
0,21,2023-11-16 12:00:00+00:00,PT60M
0,79,2023-11-16 13:00:00+00:00,PT60M
0,210,2023-11-16 14:00:00+00:00,PT60M
0,166,2023-11-16 15:00:00+00:00,PT60M
0,348,2023-11-16 16:00:00+00:00,PT60M
0,471,2023-11-16 17:00:00+00:00,PT60M
0,458,2023-11-16 18:00:00+00:00,PT60M
201,646,2023-11-16 19:00:00+00:00,PT60M
325,614,2023-11-16 20:00:00+00:00,PT60M
607,545,2023-11-16 21:00:00+00:00,PT60M
539,334,2023-11-16 22:00:00+00:00,PT60M
221,104,2023-11-16 23:00:00+00:00,PT60M
0,1,2023-11-17 00:00:00+00:00,PT60M
0,0,2023-11-17 01:00:00+00:00,PT60M
0,0,2023-11-17 02:00:00+00:00,PT60M
0,0,2023-11-17 03:00:00+00:00,PT60M
0,0,2023-11-17 04:00:00+00:00,PT60M
0,0,2023-11-17 05:00:00+00:00,PT60M
0,0,2023-11-17 06:00:00+00:00,PT60M
0,0,2023-11-17 07:00:00+00:00,PT60M
0,0,2023-11-17 08:00:00+00:00,PT60M
0,0,2023-11-17 09:00:00+00:00,PT60M
0,0,2023-11-17 10:00:00+00:00,PT60M
0,0,2023-11-17 11:00:00+00:00,PT60M
0,30,2023-11-17 12:00:00+00:00,PT60M
0,93,2023-11-17 13:00:00+00:00,PT60M
0,142,2023-11-17 14:00:00+00:00,PT60M
0,205,2023-11-17 15:00:00+00:00,PT60M
0,221,2023-11-17 16:00:00+00:00,PT60M
0,214,2023-11-17 17:00:00+00:00,PT60M
0,319,2023-11-17 18:00:00+00:00,PT60M
0,408,2023-11-17 19:00:00+00:00,PT60M
0,392,2023-11-17 20:00:00+00:00,PT60M
0,221,2023-11-17 21:00:00+00:00,PT60M
0,107,2023-11-17 22:00:00+00:00,PT60M
0,28,2023-11-17 23:00:00+00:00,PT60M
0,1,2023-11-18 00:00:00+00:00,PT60M
0,0,2023-11-18 01:00:00+00:00,PT60M
0,0,2023-11-18 02:00:00+00:00,PT60M
0,0,2023-11-18 03:00:00+00:00,PT60M
0,0,2023-11-18 04:00:00+00:00,PT60M
0,0,2023-11-18 05:00:00+00:00,PT60M
0,0,2023-11-18 06:00:00+00:00,PT60M
0,0,2023-11-18 07:00:00+00:00,PT60M
0,0,2023-11-18 08:00:00+00:00,PT60M
0,0,2023-11-18 09:00:00+00:00,PT60M
0,0,2023-11-18 10:00:00+00:00,PT60M
0,0,2023-11-18 11:00:00+00:00,PT60M
0,19,2023-11-18 12:00:00+00:00,PT60M
0,91,2023-11-18 13:00:00+00:00,PT60M
0,209,2023-11-18 14:00:00+00:00,PT60M
0,235,2023-11-18 15:00:00+00:00,PT60M
0,234,2023-11-18 16:00:00+00:00,PT60M
45,531,2023-11-18 17:00:00+00:00,PT60M
341,764,2023-11-18 18:00:00+00:00,PT60M
51,515,2023-11-18 19:00:00+00:00,PT60M
0,355,2023-11-18 20:00:00+00:00,PT60M
0,277,2023-11-18 21:00:00+00:00,PT60M
0,130,2023-11-18 22:00:00+00:00,PT60M
0,55,2023-11-18 23:00:00+00:00,PT60M
0,1,2023-11-19 00:00:00+00:00,PT60M
0,0,2023-11-19 01:00:00+00:00,PT60M
0,0,2023-11-19 02:00:00+00:00,PT60M
0,0,2023-11-19 03:00:00+00:00,PT60M
0,0,2023-11-19 04:00:00+00:00,PT60M
0,0,2023-11-19 05:00:00+00:00,PT60M
0,0,2023-11-19 06:00:00+00:00,PT60M
0,0,2023-11-19 07:00:00+00:00,PT60M
0,0,2023-11-19 08:00:00+00:00,PT60M
0,0,2023-11-19 09:00:00+00:00,PT60M
0,0,2023-11-19 10:00:00+00:00,PT60M
0,0,2023-11-19 11:00:00+00:00,PT60M
26,43,2023-11-19 12:00:00+00:00,PT60M
1,157,2023-11-19 13:00:00+00:00,PT60M
287,413,2023-11-19 14:00:00+00:00,PT60M
495,636,2023-11-19 15:00:00+00:00,PT60M
64,548,2023-11-19 16:00:00+00:00,PT60M
252,691,2023-11-19 17:00:00+00:00,PT60M
270,722,2023-11-19 18:00:00+00:00,PT60M
867,913,2023-11-19 19:00:00+00:00,PT60M
681,734,2023-11-19 20:00:00+00:00,PT60M
137,367,2023-11-19 21:00:00+00:00,PT60M
0,134,2023-11-19 22:00:00+00:00,PT60M
