air_temp,dni,ghi,period_end,period
16,99,434,2023-12-08T20:00:00Z,PT60M
16,437,502,2023-12-08T21:00:00Z,PT60M
16,87,227,2023-12-08T22:00:00Z,PT60M
16,0,50,2023-12-08T23:00:00Z,PT60M
16,0,0,2023-12-09T00:00:00Z,PT60M
15,0,0,2023-12-09T01:00:00Z,PT60M
15,0,0,2023-12-09T02:00:00Z,PT60M
15,0,0,2023-12-09T03:00:00Z,PT60M
14,0,0,2023-12-09T04:00:00Z,PT60M
14,0,0,2023-12-09T05:00:00Z,PT60M
14,0,0,2023-12-09T06:00:00Z,PT60M
14,0,0,2023-12-09T07:00:00Z,PT60M
13,0,0,2023-12-09T08:00:00Z,PT60M
13,0,0,2023-12-09T09:00:00Z,PT60M
13,0,0,2023-12-09T10:00:00Z,PT60M
13,0,0,2023-12-09T11:00:00Z,PT60M
13,38,49,2023-12-09T12:00:00Z,PT60M
14,721,315,2023-12-09T13:00:00Z,PT60M
15,934,575,2023-12-09T14:00:00Z,PT60M
17,715,710,2023-12-09T15:00:00Z,PT60M
18,468,749,2023-12-09T16:00:00Z,PT60M
19,343,763,2023-12-09T17:00:00Z,PT60M
18,278,741,2023-12-09T18:00:00Z,PT60M
17,70,584,2023-12-09T19:00:00Z,PT60M
17,613,711,2023-12-09T20:00:00Z,PT60M
16,859,606,2023-12-09T21:00:00Z,PT60M
16,431,317,2023-12-09T22:00:00Z,PT60M
16,55,82,2023-12-09T23:00:00Z,PT60M
15,0,0,2023-12-10T00:00:00Z,PT60M
15,0,0,2023-12-10T01:00:00Z,PT60M
15,0,0,2023-12-10T02:00:00Z,PT60M
15,0,0,2023-12-10T03:00:00Z,PT60M
15,0,0,2023-12-10T04:00:00Z,PT60M
14,0,0,2023-12-10T05:00:00Z,PT60M
14,0,0,2023-12-10T06:00:00Z,PT60M
14,0,0,2023-12-10T07:00:00Z,PT60M
14,0,0,2023-12-10T08:00:00Z,PT60M
13,0,0,2023-12-10T09:00:00Z,PT60M
13,0,0,2023-12-10T10:00:00Z,PT60M
13,0,0,2023-12-10T11:00:00Z,PT60M
13,126,60,2023-12-10T12:00:00Z,PT60M
14,804,322,2023-12-10T13:00:00Z,PT60M
15,947,575,2023-12-10T14:00:00Z,PT60M
17,822,738,2023-12-10T15:00:00Z,PT60M
18,709,839,2023-12-10T16:00:00Z,PT60M
18,23,534,2023-12-10T17:00:00Z,PT60M
19,57,588,2023-12-10T18:00:00Z,PT60M
19,58,540,2023-12-10T19:00:00Z,PT60M
19,305,612,2023-12-10T20:00:00Z,PT60M
18,6,325,2023-12-10T21:00:00Z,PT60M
17,0,96,2023-12-10T22:00:00Z,PT60M
16,0,17,2023-12-10T23:00:00Z,PT60M
16,0,0,2023-12-11T00:00:00Z,PT60M
15,0,0,2023-12-11T01:00:00Z,PT60M
15,0,0,2023-12-11T02:00:00Z,PT60M
14,0,0,2023-12-11T03:00:00Z,PT60M
14,0,0,2023-12-11T04:00:00Z,PT60M
14,0,0,2023-12-11T05:00:00Z,PT60M
14,0,0,2023-12-11T06:00:00Z,PT60M
14,0,0,2023-12-11T07:00:00Z,PT60M
14,0,0,2023-12-11T08:00:00Z,PT60M
14,0,0,2023-12-11T09:00:00Z,PT60M
13,0,0,2023-12-11T10:00:00Z,PT60M
12,0,0,2023-12-11T11:00:00Z,PT60M
12,289,73,2023-12-11T12:00:00Z,PT60M
13,817,321,2023-12-11T13:00:00Z,PT60M
15,950,574,2023-12-11T14:00:00Z,PT60M
17,975,778,2023-12-11T15:00:00Z,PT60M
18,617,804,2023-12-11T16:00:00Z,PT60M
18,362,769,2023-12-11T17:00:00Z,PT60M
18,20,515,2023-12-11T18:00:00Z,PT60M
17,30,483,2023-12-11T19:00:00Z,PT60M
17,268,587,2023-12-11T20:00:00Z,PT60M
16,43,341,2023-12-11T21:00:00Z,PT60M
16,27,173,2023-12-11T22:00:00Z,PT60M
16,0,57,2023-12-11T23:00:00Z,PT60M
16,0,1,2023-12-12T00:00:00Z,PT60M
16,0,0,2023-12-12T01:00:00Z,PT60M
15,0,0,2023-12-12T02:00:00Z,PT60M
15,0,0,2023-12-12T03:00:00Z,PT60M
14,0,0,2023-12-12T04:00:00Z,PT60M
14,0,0,2023-12-12T05:00:00Z,PT60M
14,0,0,2023-12-12T06:00:00Z,PT60M
13,0,0,2023-12-12T07:00:00Z,PT60M
13,0,0,2023-12-12T08:00:00Z,PT60M
13,0,0,2023-12-12T09:00:00Z,PT60M
13,0,0,2023-12-12T10:00:00Z,PT60M
13,0,0,2023-12-12T11:00:00Z,PT60M
13,183,65,2023-12-12T12:00:00Z,PT60M
14,814,318,2023-12-12T13:00:00Z,PT60M
15,945,569,2023-12-12T14:00:00Z,PT60M
17,245,531,2023-12-12T15:00:00Z,PT60M
18,143,610,2023-12-12T16:00:00Z,PT60M
18,271,728,2023-12-12T17:00:00Z,PT60M
19,747,935,2023-12-12T18:00:00Z,PT60M
18,156,604,2023-12-12T19:00:00Z,PT60M
18,141,542,2023-12-12T20:00:00Z,PT60M
17,349,481,2023-12-12T21:00:00Z,PT60M
16,17,213,2023-12-12T22:00:00Z,PT60M
16,0,63,2023-12-12T23:00:00Z,PT60M
15,0,1,2023-12-13T00:00:00Z,PT60M
15,0,0,2023-12-13T01:00:00Z,PT60M
15,0,0,2023-12-13T02:00:00Z,PT60M
14,0,0,2023-12-13T03:00:00Z,PT60M
14,0,0,2023-12-13T04:00:00Z,PT60M
14,0,0,2023-12-13T05:00:00Z,PT60M
14,0,0,2023-12-13T06:00:00Z,PT60M
14,0,0,2023-12-13T07:00:00Z,PT60M
14,0,0,2023-12-13T08:00:00Z,PT60M
14,0,0,2023-12-13T09:00:00Z,PT60M
14,0,0,2023-12-13T10:00:00Z,PT60M
14,0,0,2023-12-13T11:00:00Z,PT60M
14,5,46,2023-12-13T12:00:00Z,PT60M
14,118,216,2023-12-13T13:00:00Z,PT60M
15,150,369,2023-12-13T14:00:00Z,PT60M
16,250,425,2023-12-13T15:00:00Z,PT60M
16,0,295,2023-12-13T16:00:00Z,PT60M
17,24,294,2023-12-13T17:00:00Z,PT60M
17,39,442,2023-12-13T18:00:00Z,PT60M
17,186,641,2023-12-13T19:00:00Z,PT60M
16,119,523,2023-12-13T20:00:00Z,PT60M
16,1,260,2023-12-13T21:00:00Z,PT60M
16,0,128,2023-12-13T22:00:00Z,PT60M
15,0,37,2023-12-13T23:00:00Z,PT60M
15,0,1,2023-12-14T00:00:00Z,PT60M
15,0,0,2023-12-14T01:00:00Z,PT60M
15,0,0,2023-12-14T02:00:00Z,PT60M
15,0,0,2023-12-14T03:00:00Z,PT60M
15,0,0,2023-12-14T04:00:00Z,PT60M
15,0,0,2023-12-14T05:00:00Z,PT60M
15,0,0,2023-12-14T06:00:00Z,PT60M
15,0,0,2023-12-14T07:00:00Z,PT60M
15,0,0,2023-12-14T08:00:00Z,PT60M
14,0,0,2023-12-14T09:00:00Z,PT60M
14,0,0,2023-12-14T10:00:00Z,PT60M
14,0,0,2023-12-14T11:00:00Z,PT60M
14,114,57,2023-12-14T12:00:00Z,PT60M
14,811,315,2023-12-14T13:00:00Z,PT60M
16,948,569,2023-12-14T14:00:00Z,PT60M
17,1006,784,2023-12-14T15:00:00Z,PT60M
17,781,853,2023-12-14T16:00:00Z,PT60M
17,63,619,2023-12-14T17:00:00Z,PT60M
17,103,547,2023-12-14T18:00:00Z,PT60M
17,0,333,2023-12-14T19:00:00Z,PT60M
17,8,412,2023-12-14T20:00:00Z,PT60M
16,0,198,2023-12-14T21:00:00Z,PT60M
15,0,98,2023-12-14T22:00:00Z,PT60M
14,0,34,2023-12-14T23:00:00Z,PT60M
14,0,1,2023-12-15T00:00:00Z,PT60M
14,0,0,2023-12-15T01:00:00Z,PT60M
14,0,0,2023-12-15T02:00:00Z,PT60M
13,0,0,2023-12-15T03:00:00Z,PT60M
13,0,0,2023-12-15T04:00:00Z,PT60M
13,0,0,2023-12-15T05:00:00Z,PT60M
12,0,0,2023-12-15T06:00:00Z,PT60M
12,0,0,2023-12-15T07:00:00Z,PT60M
13,0,0,2023-12-15T08:00:00Z,PT60M
13,0,0,2023-12-15T09:00:00Z,PT60M
13,0,0,2023-12-15T10:00:00Z,PT60M
13,0,0,2023-12-15T11:00:00Z,PT60M
13,0,31,2023-12-15T12:00:00Z,PT60M
14,0,101,2023-12-15T13:00:00Z,PT60M
16,4,301,2023-12-15T14:00:00Z,PT60M
17,64,469,2023-12-15T15:00:00Z,PT60M
17,177,627,2023-12-15T16:00:00Z,PT60M
18,83,571,2023-12-15T17:00:00Z,PT60M
18,29,547,2023-12-15T18:00:00Z,PT60M
18,0,176,2023-12-15T19:00:00Z,PT60M
17,0,118,2023-12-15T20:00:00Z,PT60M
16,0,146,2023-12-15T21:00:00Z,PT60M
14,0,104,2023-12-15T22:00:00Z,PT60M
13,0,38,2023-12-15T23:00:00Z,PT60M
13,0,1,2023-12-16T00:00:00Z,PT60M
13,0,0,2023-12-16T01:00:00Z,PT60M
14,0,0,2023-12-16T02:00:00Z,PT60M
14,0,0,2023-12-16T03:00:00Z,PT60M
13,0,0,2023-12-16T04:00:00Z,PT60M
13,0,0,2023-12-16T05:00:00Z,PT60M
13,0,0,2023-12-16T06:00:00Z,PT60M
13,0,0,2023-12-16T07:00:00Z,PT60M
13,0,0,2023-12-16T08:00:00Z,PT60M
12,0,0,2023-12-16T09:00:00Z,PT60M
12,0,0,2023-12-16T10:00:00Z,PT60M
12,0,0,2023-12-16T11:00:00Z,PT60M
12,0,26,2023-12-16T12:00:00Z,PT60M
13,0,155,2023-12-16T13:00:00Z,PT60M
13,0,309,2023-12-16T14:00:00Z,PT60M
15,44,463,2023-12-16T15:00:00Z,PT60M
15,60,563,2023-12-16T16:00:00Z,PT60M
16,4,582,2023-12-16T17:00:00Z,PT60M
17,1,579,2023-12-16T18:00:00Z,PT60M
17,6,555,2023-12-16T19:00:00Z,PT60M
16,4,477,2023-12-16T20:00:00Z,PT60M
15,0,323,2023-12-16T21:00:00Z,PT60M
15,0,169,2023-12-16T22:00:00Z,PT60M
14,0,44,2023-12-16T23:00:00Z,PT60M
14,0,1,2023-12-17T00:00:00Z,PT60M
14,0,0,2023-12-17T01:00:00Z,PT60M
14,0,0,2023-12-17T02:00:00Z,PT60M
14,0,0,2023-12-17T03:00:00Z,PT60M
13,0,0,2023-12-17T04:00:00Z,PT60M
13,0,0,2023-12-17T05:00:00Z,PT60M
13,0,0,2023-12-17T06:00:00Z,PT60M
12,0,0,2023-12-17T07:00:00Z,PT60M
12,0,0,2023-12-17T08:00:00Z,PT60M
11,0,0,2023-12-17T09:00:00Z,PT60M
11,0,0,2023-12-17T10:00:00Z,PT60M
11,0,0,2023-12-17T11:00:00Z,PT60M
12,0,12,2023-12-17T12:00:00Z,PT60M
12,0,74,2023-12-17T13:00:00Z,PT60M
13,0,163,2023-12-17T14:00:00Z,PT60M
14,0,295,2023-12-17T15:00:00Z,PT60M
15,0,401,2023-12-17T16:00:00Z,PT60M
15,0,423,2023-12-17T17:00:00Z,PT60M
15,0,370,2023-12-17T18:00:00Z,PT60M
15,0,418,2023-12-17T19:00:00Z,PT60M
15,28,491,2023-12-17T20:00:00Z,PT60M
14,0,272,2023-12-17T21:00:00Z,PT60M
15,101,260,2023-12-17T22:00:00Z,PT60M
15,0,38,2023-12-17T23:00:00Z,PT60M
14,0,1,2023-12-18T00:00:00Z,PT60M
14,0,0,2023-12-18T01:00:00Z,PT60M
14,0,0,2023-12-18T02:00:00Z,PT60M
14,0,0,2023-12-18T03:00:00Z,PT60M
13,0,0,2023-12-18T04:00:00Z,PT60M
13,0,0,2023-12-18T05:00:00Z,PT60M
13,0,0,2023-12-18T06:00:00Z,PT60M
13,0,0,2023-12-18T07:00:00Z,PT60M
12,0,0,2023-12-18T08:00:00Z,PT60M
12,0,0,2023-12-18T09:00:00Z,PT60M
12,0,0,2023-12-18T10:00:00Z,PT60M
12,0,0,2023-12-18T11:00:00Z,PT60M
12,0,35,2023-12-18T12:00:00Z,PT60M
13,30,188,2023-12-18T13:00:00Z,PT60M
15,555,482,2023-12-18T14:00:00Z,PT60M
17,561,655,2023-12-18T15:00:00Z,PT60M
18,791,862,2023-12-18T16:00:00Z,PT60M
18,693,901,2023-12-18T17:00:00Z,PT60M
18,26,366,2023-12-18T18:00:00Z,PT60M
17,0,93,2023-12-18T19:00:00Z,PT60M
16,0,128,2023-12-18T20:00:00Z,PT60M
15,0,215,2023-12-18T21:00:00Z,PT60M
15,0,172,2023-12-18T22:00:00Z,PT60M
14,0,53,2023-12-18T23:00:00Z,PT60M
14,0,1,2023-12-19T00:00:00Z,PT60M
14,0,0,2023-12-19T01:00:00Z,PT60M
13,0,0,2023-12-19T02:00:00Z,PT60M
13,0,0,2023-12-19T03:00:00Z,PT60M
13,0,0,2023-12-19T04:00:00Z,PT60M
13,0,0,2023-12-19T05:00:00Z,PT60M
13,0,0,2023-12-19T06:00:00Z,PT60M
13,0,0,2023-12-19T07:00:00Z,PT60M
13,0,0,2023-12-19T08:00:00Z,PT60M
12,0,0,2023-12-19T09:00:00Z,PT60M
12,0,0,2023-12-19T10:00:00Z,PT60M
12,0,0,2023-12-19T11:00:00Z,PT60M
12,0,19,2023-12-19T12:00:00Z,PT60M
13,0,116,2023-12-19T13:00:00Z,PT60M
14,81,277,2023-12-19T14:00:00Z,PT60M
16,427,610,2023-12-19T15:00:00Z,PT60M
17,407,703,2023-12-19T16:00:00Z,PT60M
17,318,747,2023-12-19T17:00:00Z,PT60M
16,160,658,2023-12-19T18:00:00Z,PT60M
16,28,485,2023-12-19T19:00:00Z,PT60M
16,10,374,2023-12-19T20:00:00Z,PT60M
17,307,474,2023-12-19T21:00:00Z,PT60M
16,504,342,2023-12-19T22:00:00Z,PT60M
15,0,36,2023-12-19T23:00:00Z,PT60M
15,0,1,2023-12-20T00:00:00Z,PT60M
14,0,0,2023-12-20T01:00:00Z,PT60M
14,0,0,2023-12-20T02:00:00Z,PT60M
14,0,0,2023-12-20T03:00:00Z,PT60M
13,0,0,2023-12-20T04:00:00Z,PT60M
12,0,0,2023-12-20T05:00:00Z,PT60M
13,0,0,2023-12-20T06:00:00Z,PT60M
13,0,0,2023-12-20T07:00:00Z,PT60M
12,0,0,2023-12-20T08:00:00Z,PT60M
12,0,0,2023-12-20T09:00:00Z,PT60M
11,0,0,2023-12-20T10:00:00Z,PT60M
11,0,0,2023-12-20T11:00:00Z,PT60M
12,52,47,2023-12-20T12:00:00Z,PT60M
13,653,286,2023-12-20T13:00:00Z,PT60M
15,908,549,2023-12-20T14:00:00Z,PT60M
18,975,767,2023-12-20T15:00:00Z,PT60M
19,995,925,2023-12-20T16:00:00Z,PT60M
19,663,891,2023-12-20T17:00:00Z,PT60M
19,563,865,2023-12-20T18:00:00Z,PT60M
18,389,712,2023-12-20T19:00:00Z,PT60M
17,0,171,2023-12-20T20:00:00Z,PT60M
17,0,214,2023-12-20T21:00:00Z,PT60M
16,0,184,2023-12-20T22:00:00Z,PT60M
15,0,46,2023-12-20T23:00:00Z,PT60M
14,0,1,2023-12-21T00:00:00Z,PT60M
14,0,0,2023-12-21T01:00:00Z,PT60M
14,0,0,2023-12-21T02:00:00Z,PT60M
14,0,0,2023-12-21T03:00:00Z,PT60M
13,0,0,2023-12-21T04:00:00Z,PT60M
13,0,0,2023-12-21T05:00:00Z,PT60M
13,0,0,2023-12-21T06:00:00Z,PT60M
12,0,0,2023-12-21T07:00:00Z,PT60M
12,0,0,2023-12-21T08:00:00Z,PT60M
12,0,0,2023-12-21T09:00:00Z,PT60M
13,0,0,2023-12-21T10:00:00Z,PT60M
13,0,0,2023-12-21T11:00:00Z,PT60M
13,5,39,2023-12-21T12:00:00Z,PT60M
14,267,233,2023-12-21T13:00:00Z,PT60M
15,851,537,2023-12-21T14:00:00Z,PT60M
17,942,757,2023-12-21T15:00:00Z,PT60M
18,891,890,2023-12-21T16:00:00Z,PT60M
18,763,930,2023-12-21T17:00:00Z,PT60M
19,302,756,2023-12-21T18:00:00Z,PT60M
19,160,651,2023-12-21T19:00:00Z,PT60M
18,17,401,2023-12-21T20:00:00Z,PT60M
17,0,178,2023-12-21T21:00:00Z,PT60M
16,0,195,2023-12-21T22:00:00Z,PT60M
15,0,49,2023-12-21T23:00:00Z,PT60M
16,0,1,2023-12-22T00:00:00Z,PT60M
15,0,0,2023-12-22T01:00:00Z,PT60M
15,0,0,2023-12-22T02:00:00Z,PT60M
15,0,0,2023-12-22T03:00:00Z,PT60M
14,0,0,2023-12-22T04:00:00Z,PT60M
14,0,0,2023-12-22T05:00:00Z,PT60M
14,0,0,2023-12-22T06:00:00Z,PT60M
14,0,0,2023-12-22T07:00:00Z,PT60M
14,0,0,2023-12-22T08:00:00Z,PT60M
13,0,0,2023-12-22T09:00:00Z,PT60M
13,0,0,2023-12-22T10:00:00Z,PT60M
12,0,0,2023-12-22T11:00:00Z,PT60M
13,0,22,2023-12-22T12:00:00Z,PT60M
13,45,175,2023-12-22T13:00:00Z,PT60M
15,310,421,2023-12-22T14:00:00Z,PT60M
16,492,636,2023-12-22T15:00:00Z,PT60M
16,545,782,2023-12-22T16:00:00Z,PT60M
16,485,831,2023-12-22T17:00:00Z,PT60M
17,777,958,2023-12-22T18:00:00Z,PT60M
17,728,889,2023-12-22T19:00:00Z,PT60M
16,167,451,2023-12-22T20:00:00Z,PT60M
15,0,102,2023-12-22T21:00:00Z,PT60M
15,1,203,2023-12-22T22:00:00Z,PT60M
15,0,40,2023-12-22T23:00:00Z,PT60M
14,0,0,2023-12-23T00:00:00Z,PT60M
14,0,0,2023-12-23T01:00:00Z,PT60M
14,0,0,2023-12-23T02:00:00Z,PT60M
15,0,0,2023-12-23T03:00:00Z,PT60M
15,0,0,2023-12-23T04:00:00Z,PT60M
14,0,0,2023-12-23T05:00:00Z,PT60M
14,0,0,2023-12-23T06:00:00Z,PT60M
14,0,0,2023-12-23T07:00:00Z,PT60M
14,0,0,2023-12-23T08:00:00Z,PT60M
14,0,0,2023-12-23T09:00:00Z,PT60M
13,0,0,2023-12-23T10:00:00Z,PT60M
13,0,0,2023-12-23T11:00:00Z,PT60M
13,0,30,2023-12-23T12:00:00Z,PT60M
13,0,123,2023-12-23T13:00:00Z,PT60M
14,198,382,2023-12-23T14:00:00Z,PT60M
15,302,564,2023-12-23T15:00:00Z,PT60M
16,100,554,2023-12-23T16:00:00Z,PT60M
17,0,404,2023-12-23T17:00:00Z,PT60M
17,0,197,2023-12-23T18:00:00Z,PT60M
16,0,338,2023-12-23T19:00:00Z,PT60M
16,0,347,2023-12-23T20:00:00Z,PT60M
15,0,186,2023-12-23T21:00:00Z,PT60M
15,0,78,2023-12-23T22:00:00Z,PT60M
14,0,38,2023-12-23T23:00:00Z,PT60M
13,0,1,2023-12-24T00:00:00Z,PT60M
13,0,0,2023-12-24T01:00:00Z,PT60M
14,0,0,2023-12-24T02:00:00Z,PT60M
14,0,0,2023-12-24T03:00:00Z,PT60M
14,0,0,2023-12-24T04:00:00Z,PT60M
14,0,0,2023-12-24T05:00:00Z,PT60M
14,0,0,2023-12-24T06:00:00Z,PT60M
14,0,0,2023-12-24T07:00:00Z,PT60M
14,0,0,2023-12-24T08:00:00Z,PT60M
14,0,0,2023-12-24T09:00:00Z,PT60M
13,0,0,2023-12-24T10:00:00Z,PT60M
13,0,0,2023-12-24T11:00:00Z,PT60M
13,10,37,2023-12-24T12:00:00Z,PT60M
13,637,278,2023-12-24T13:00:00Z,PT60M
15,919,544,2023-12-24T14:00:00Z,PT60M
16,899,739,2023-12-24T15:00:00Z,PT60M
17,704,821,2023-12-24T16:00:00Z,PT60M
18,293,734,2023-12-24T17:00:00Z,PT60M
18,78,627,2023-12-24T18:00:00Z,PT60M
17,34,540,2023-12-24T19:00:00Z,PT60M
17,198,545,2023-12-24T20:00:00Z,PT60M
16,611,572,2023-12-24T21:00:00Z,PT60M
16,411,339,2023-12-24T22:00:00Z,PT60M
15,12,81,2023-12-24T23:00:00Z,PT60M
15,0,2,2023-12-25T00:00:00Z,PT60M
15,0,0,2023-12-25T01:00:00Z,PT60M
15,0,0,2023-12-25T02:00:00Z,PT60M
14,0,0,2023-12-25T03:00:00Z,PT60M
14,0,0,2023-12-25T04:00:00Z,PT60M
14,0,0,2023-12-25T05:00:00Z,PT60M
14,0,0,2023-12-25T06:00:00Z,PT60M
14,0,0,2023-12-25T07:00:00Z,PT60M
13,0,0,2023-12-25T08:00:00Z,PT60M
13,0,0,2023-12-25T09:00:00Z,PT60M
13,0,0,2023-12-25T10:00:00Z,PT60M
13,0,0,2023-12-25T11:00:00Z,PT60M
13,8,30,2023-12-25T12:00:00Z,PT60M
13,536,260,2023-12-25T13:00:00Z,PT60M
14,515,454,2023-12-25T14:00:00Z,PT60M
15,221,532,2023-12-25T15:00:00Z,PT60M
16,77,566,2023-12-25T16:00:00Z,PT60M
17,201,691,2023-12-25T17:00:00Z,PT60M
17,0,355,2023-12-25T18:00:00Z,PT60M
17,25,428,2023-12-25T19:00:00Z,PT60M
16,4,374,2023-12-25T20:00:00Z,PT60M
16,53,375,2023-12-25T21:00:00Z,PT60M
15,0,158,2023-12-25T22:00:00Z,PT60M
15,0,52,2023-12-25T23:00:00Z,PT60M
15,0,1,2023-12-26T00:00:00Z,PT60M
14,0,0,2023-12-26T01:00:00Z,PT60M
14,0,0,2023-12-26T02:00:00Z,PT60M
14,0,0,2023-12-26T03:00:00Z,PT60M
14,0,0,2023-12-26T04:00:00Z,PT60M
13,0,0,2023-12-26T05:00:00Z,PT60M
13,0,0,2023-12-26T06:00:00Z,PT60M
13,0,0,2023-12-26T07:00:00Z,PT60M
13,0,0,2023-12-26T08:00:00Z,PT60M
13,0,0,2023-12-26T09:00:00Z,PT60M
13,0,0,2023-12-26T10:00:00Z,PT60M
13,0,0,2023-12-26T11:00:00Z,PT60M
13,0,23,2023-12-26T12:00:00Z,PT60M
13,0,125,2023-12-26T13:00:00Z,PT60M
14,212,384,2023-12-26T14:00:00Z,PT60M
15,342,568,2023-12-26T15:00:00Z,PT60M
17,477,745,2023-12-26T16:00:00Z,PT60M
18,79,567,2023-12-26T17:00:00Z,PT60M
18,0,372,2023-12-26T18:00:00Z,PT60M
17,0,319,2023-12-26T19:00:00Z,PT60M
16,0,327,2023-12-26T20:00:00Z,PT60M
15,0,213,2023-12-26T21:00:00Z,PT60M
14,0,99,2023-12-26T22:00:00Z,PT60M
13,0,25,2023-12-26T23:00:00Z,PT60M
13,0,0,2023-12-27T00:00:00Z,PT60M
13,0,0,2023-12-27T01:00:00Z,PT60M
13,0,0,2023-12-27T02:00:00Z,PT60M
13,0,0,2023-12-27T03:00:00Z,PT60M
13,0,0,2023-12-27T04:00:00Z,PT60M
13,0,0,2023-12-27T05:00:00Z,PT60M
12,0,0,2023-12-27T06:00:00Z,PT60M
12,0,0,2023-12-27T07:00:00Z,PT60M
12,0,0,2023-12-27T08:00:00Z,PT60M
12,0,0,2023-12-27T09:00:00Z,PT60M
12,0,0,2023-12-27T10:00:00Z,PT60M
11,0,0,2023-12-27T11:00:00Z,PT60M
12,38,36,2023-12-27T12:00:00Z,PT60M
13,674,274,2023-12-27T13:00:00Z,PT60M
14,475,447,2023-12-27T14:00:00Z,PT60M
16,821,709,2023-12-27T15:00:00Z,PT60M
16,287,653,2023-12-27T16:00:00Z,PT60M
17,97,632,2023-12-27T17:00:00Z,PT60M
17,42,547,2023-12-27T18:00:00Z,PT60M
16,0,355,2023-12-27T19:00:00Z,PT60M
15,0,223,2023-12-27T20:00:00Z,PT60M
15,7,312,2023-12-27T21:00:00Z,PT60M
14,0,174,2023-12-27T22:00:00Z,PT60M
13,0,24,2023-12-27T23:00:00Z,PT60M
13,0,1,2023-12-28T00:00:00Z,PT60M
13,0,0,2023-12-28T01:00:00Z,PT60M
13,0,0,2023-12-28T02:00:00Z,PT60M
13,0,0,2023-12-28T03:00:00Z,PT60M
12,0,0,2023-12-28T04:00:00Z,PT60M
12,0,0,2023-12-28T05:00:00Z,PT60M
12,0,0,2023-12-28T06:00:00Z,PT60M
12,0,0,2023-12-28T07:00:00Z,PT60M
12,0,0,2023-12-28T08:00:00Z,PT60M
12,0,0,2023-12-28T09:00:00Z,PT60M
12,0,0,2023-12-28T10:00:00Z,PT60M
11,0,0,2023-12-28T11:00:00Z,PT60M
11,0,30,2023-12-28T12:00:00Z,PT60M
12,184,207,2023-12-28T13:00:00Z,PT60M
13,499,448,2023-12-28T14:00:00Z,PT60M
14,338,568,2023-12-28T15:00:00Z,PT60M
15,387,708,2023-12-28T16:00:00Z,PT60M
15,199,677,2023-12-28T17:00:00Z,PT60M
15,20,439,2023-12-28T18:00:00Z,PT60M
15,0,300,2023-12-28T19:00:00Z,PT60M
15,0,203,2023-12-28T20:00:00Z,PT60M
14,0,221,2023-12-28T21:00:00Z,PT60M
13,0,92,2023-12-28T22:00:00Z,PT60M
12,0,31,2023-12-28T23:00:00Z,PT60M
12,0,1,2023-12-29T00:00:00Z,PT60M
12,0,0,2023-12-29T01:00:00Z,PT60M
12,0,0,2023-12-29T02:00:00Z,PT60M
12,0,0,2023-12-29T03:00:00Z,PT60M
12,0,0,2023-12-29T04:00:00Z,PT60M
12,0,0,2023-12-29T05:00:00Z,PT60M
12,0,0,2023-12-29T06:00:00Z,PT60M
11,0,0,2023-12-29T07:00:00Z,PT60M
11,0,0,2023-12-29T08:00:00Z,PT60M
10,0,0,2023-12-29T09:00:00Z,PT60M
10,0,0,2023-12-29T10:00:00Z,PT60M
10,0,0,2023-12-29T11:00:00Z,PT60M
10,35,35,2023-12-29T12:00:00Z,PT60M
11,218,214,2023-12-29T13:00:00Z,PT60M
14,803,516,2023-12-29T14:00:00Z,PT60M
16,956,750,2023-12-29T15:00:00Z,PT60M
16,915,889,2023-12-29T16:00:00Z,PT60M
17,706,903,2023-12-29T17:00:00Z,PT60M
18,320,745,2023-12-29T18:00:00Z,PT60M
18,72,596,2023-12-29T19:00:00Z,PT60M
17,46,496,2023-12-29T20:00:00Z,PT60M
16,0,225,2023-12-29T21:00:00Z,PT60M
15,1,182,2023-12-29T22:00:00Z,PT60M
14,7,85,2023-12-29T23:00:00Z,PT60M
13,0,2,2023-12-30T00:00:00Z,PT60M
13,0,0,2023-12-30T01:00:00Z,PT60M
13,0,0,2023-12-30T02:00:00Z,PT60M
12,0,0,2023-12-30T03:00:00Z,PT60M
11,0,0,2023-12-30T04:00:00Z,PT60M
11,0,0,2023-12-30T05:00:00Z,PT60M
11,0,0,2023-12-30T06:00:00Z,PT60M
11,0,0,2023-12-30T07:00:00Z,PT60M
11,0,0,2023-12-30T08:00:00Z,PT60M
11,0,0,2023-12-30T09:00:00Z,PT60M
10,0,0,2023-12-30T10:00:00Z,PT60M
10,0,0,2023-12-30T11:00:00Z,PT60M
10,59,39,2023-12-30T12:00:00Z,PT60M
11,483,252,2023-12-30T13:00:00Z,PT60M
13,341,413,2023-12-30T14:00:00Z,PT60M
16,587,651,2023-12-30T15:00:00Z,PT60M
17,730,835,2023-12-30T16:00:00Z,PT60M
17,637,881,2023-12-30T17:00:00Z,PT60M
17,48,553,2023-12-30T18:00:00Z,PT60M
17,0,478,2023-12-30T19:00:00Z,PT60M
17,12,435,2023-12-30T20:00:00Z,PT60M
17,27,375,2023-12-30T21:00:00Z,PT60M
15,1,135,2023-12-30T22:00:00Z,PT60M
14,0,77,2023-12-30T23:00:00Z,PT60M
14,0,2,2023-12-31T00:00:00Z,PT60M
13,0,0,2023-12-31T01:00:00Z,PT60M
13,0,0,2023-12-31T02:00:00Z,PT60M
13,0,0,2023-12-31T03:00:00Z,PT60M
13,0,0,2023-12-31T04:00:00Z,PT60M
