air_temp,dni,ghi,period_end,period
16,520,346,2023-12-19T22:00:00Z,PT60M
15,0,36,2023-12-19T23:00:00Z,PT60M
14,0,1,2023-12-20T00:00:00Z,PT60M
14,0,0,2023-12-20T01:00:00Z,PT60M
14,0,0,2023-12-20T02:00:00Z,PT60M
13,0,0,2023-12-20T03:00:00Z,PT60M
12,0,0,2023-12-20T04:00:00Z,PT60M
12,0,0,2023-12-20T05:00:00Z,PT60M
12,0,0,2023-12-20T06:00:00Z,PT60M
12,0,0,2023-12-20T07:00:00Z,PT60M
12,0,0,2023-12-20T08:00:00Z,PT60M
12,0,0,2023-12-20T09:00:00Z,PT60M
11,0,0,2023-12-20T10:00:00Z,PT60M
11,0,0,2023-12-20T11:00:00Z,PT60M
11,68,48,2023-12-20T12:00:00Z,PT60M
13,681,290,2023-12-20T13:00:00Z,PT60M
15,913,551,2023-12-20T14:00:00Z,PT60M
18,980,769,2023-12-20T15:00:00Z,PT60M
19,1000,927,2023-12-20T16:00:00Z,PT60M
19,644,884,2023-12-20T17:00:00Z,PT60M
18,502,842,2023-12-20T18:00:00Z,PT60M
18,399,703,2023-12-20T19:00:00Z,PT60M
17,0,156,2023-12-20T20:00:00Z,PT60M
17,0,201,2023-12-20T21:00:00Z,PT60M
16,0,186,2023-12-20T22:00:00Z,PT60M
15,0,47,2023-12-20T23:00:00Z,PT60M
14,0,1,2023-12-21T00:00:00Z,PT60M
14,0,0,2023-12-21T01:00:00Z,PT60M
14,0,0,2023-12-21T02:00:00Z,PT60M
13,0,0,2023-12-21T03:00:00Z,PT60M
13,0,0,2023-12-21T04:00:00Z,PT60M
13,0,0,2023-12-21T05:00:00Z,PT60M
13,0,0,2023-12-21T06:00:00Z,PT60M
12,0,0,2023-12-21T07:00:00Z,PT60M
12,0,0,2023-12-21T08:00:00Z,PT60M
12,0,0,2023-12-21T09:00:00Z,PT60M
12,0,0,2023-12-21T10:00:00Z,PT60M
12,0,0,2023-12-21T11:00:00Z,PT60M
13,5,40,2023-12-21T12:00:00Z,PT60M
13,286,236,2023-12-21T13:00:00Z,PT60M
15,861,540,2023-12-21T14:00:00Z,PT60M
17,946,759,2023-12-21T15:00:00Z,PT60M
18,893,892,2023-12-21T16:00:00Z,PT60M
18,845,960,2023-12-21T17:00:00Z,PT60M
19,391,796,2023-12-21T18:00:00Z,PT60M
19,175,660,2023-12-21T19:00:00Z,PT60M
17,35,412,2023-12-21T20:00:00Z,PT60M
16,0,169,2023-12-21T21:00:00Z,PT60M
16,0,195,2023-12-21T22:00:00Z,PT60M
15,0,50,2023-12-21T23:00:00Z,PT60M
15,0,1,2023-12-22T00:00:00Z,PT60M
15,0,0,2023-12-22T01:00:00Z,PT60M
15,0,0,2023-12-22T02:00:00Z,PT60M
14,0,0,2023-12-22T03:00:00Z,PT60M
14,0,0,2023-12-22T04:00:00Z,PT60M
14,0,0,2023-12-22T05:00:00Z,PT60M
14,0,0,2023-12-22T06:00:00Z,PT60M
14,0,0,2023-12-22T07:00:00Z,PT60M
13,0,0,2023-12-22T08:00:00Z,PT60M
13,0,0,2023-12-22T09:00:00Z,PT60M
13,0,0,2023-12-22T10:00:00Z,PT60M
12,0,0,2023-12-22T11:00:00Z,PT60M
12,0,23,2023-12-22T12:00:00Z,PT60M
13,50,177,2023-12-22T13:00:00Z,PT60M
14,317,424,2023-12-22T14:00:00Z,PT60M
16,483,635,2023-12-22T15:00:00Z,PT60M
16,546,783,2023-12-22T16:00:00Z,PT60M
16,501,838,2023-12-22T17:00:00Z,PT60M
17,803,968,2023-12-22T18:00:00Z,PT60M
17,754,899,2023-12-22T19:00:00Z,PT60M
16,161,434,2023-12-22T20:00:00Z,PT60M
15,0,102,2023-12-22T21:00:00Z,PT60M
15,5,210,2023-12-22T22:00:00Z,PT60M
15,0,41,2023-12-22T23:00:00Z,PT60M
14,0,0,2023-12-23T00:00:00Z,PT60M
14,0,0,2023-12-23T01:00:00Z,PT60M
14,0,0,2023-12-23T02:00:00Z,PT60M
14,0,0,2023-12-23T03:00:00Z,PT60M
14,0,0,2023-12-23T04:00:00Z,PT60M
14,0,0,2023-12-23T05:00:00Z,PT60M
14,0,0,2023-12-23T06:00:00Z,PT60M
14,0,0,2023-12-23T07:00:00Z,PT60M
14,0,0,2023-12-23T08:00:00Z,PT60M
14,0,0,2023-12-23T09:00:00Z,PT60M
13,0,0,2023-12-23T10:00:00Z,PT60M
13,0,0,2023-12-23T11:00:00Z,PT60M
13,0,30,2023-12-23T12:00:00Z,PT60M
13,0,124,2023-12-23T13:00:00Z,PT60M
14,203,384,2023-12-23T14:00:00Z,PT60M
15,323,572,2023-12-23T15:00:00Z,PT60M
16,114,581,2023-12-23T16:00:00Z,PT60M
16,0,449,2023-12-23T17:00:00Z,PT60M
16,0,210,2023-12-23T18:00:00Z,PT60M
16,0,344,2023-12-23T19:00:00Z,PT60M
16,0,356,2023-12-23T20:00:00Z,PT60M
15,0,187,2023-12-23T21:00:00Z,PT60M
14,0,78,2023-12-23T22:00:00Z,PT60M
13,0,37,2023-12-23T23:00:00Z,PT60M
13,0,1,2023-12-24T00:00:00Z,PT60M
13,0,0,2023-12-24T01:00:00Z,PT60M
14,0,0,2023-12-24T02:00:00Z,PT60M
14,0,0,2023-12-24T03:00:00Z,PT60M
14,0,0,2023-12-24T04:00:00Z,PT60M
13,0,0,2023-12-24T05:00:00Z,PT60M
14,0,0,2023-12-24T06:00:00Z,PT60M
14,0,0,2023-12-24T07:00:00Z,PT60M
14,0,0,2023-12-24T08:00:00Z,PT60M
13,0,0,2023-12-24T09:00:00Z,PT60M
13,0,0,2023-12-24T10:00:00Z,PT60M
13,0,0,2023-12-24T11:00:00Z,PT60M
13,4,36,2023-12-24T12:00:00Z,PT60M
13,643,280,2023-12-24T13:00:00Z,PT60M
14,923,546,2023-12-24T14:00:00Z,PT60M
16,928,748,2023-12-24T15:00:00Z,PT60M
16,709,824,2023-12-24T16:00:00Z,PT60M
17,356,764,2023-12-24T17:00:00Z,PT60M
17,88,637,2023-12-24T18:00:00Z,PT60M
17,61,560,2023-12-24T19:00:00Z,PT60M
17,214,550,2023-12-24T20:00:00Z,PT60M
16,646,582,2023-12-24T21:00:00Z,PT60M
15,468,350,2023-12-24T22:00:00Z,PT60M
15,9,82,2023-12-24T23:00:00Z,PT60M
15,0,2,2023-12-25T00:00:00Z,PT60M
15,0,0,2023-12-25T01:00:00Z,PT60M
14,0,0,2023-12-25T02:00:00Z,PT60M
14,0,0,2023-12-25T03:00:00Z,PT60M
13,0,0,2023-12-25T04:00:00Z,PT60M
14,0,0,2023-12-25T05:00:00Z,PT60M
14,0,0,2023-12-25T06:00:00Z,PT60M
13,0,0,2023-12-25T07:00:00Z,PT60M
13,0,0,2023-12-25T08:00:00Z,PT60M
13,0,0,2023-12-25T09:00:00Z,PT60M
13,0,0,2023-12-25T10:00:00Z,PT60M
13,0,0,2023-12-25T11:00:00Z,PT60M
13,5,30,2023-12-25T12:00:00Z,PT60M
13,543,262,2023-12-25T13:00:00Z,PT60M
14,545,461,2023-12-25T14:00:00Z,PT60M
15,212,529,2023-12-25T15:00:00Z,PT60M
16,58,557,2023-12-25T16:00:00Z,PT60M
16,173,674,2023-12-25T17:00:00Z,PT60M
17,0,337,2023-12-25T18:00:00Z,PT60M
17,38,453,2023-12-25T19:00:00Z,PT60M
16,4,380,2023-12-25T20:00:00Z,PT60M
16,67,383,2023-12-25T21:00:00Z,PT60M
15,0,160,2023-12-25T22:00:00Z,PT60M
15,0,54,2023-12-25T23:00:00Z,PT60M
15,0,1,2023-12-26T00:00:00Z,PT60M
14,0,0,2023-12-26T01:00:00Z,PT60M
14,0,0,2023-12-26T02:00:00Z,PT60M
14,0,0,2023-12-26T03:00:00Z,PT60M
14,0,0,2023-12-26T04:00:00Z,PT60M
13,0,0,2023-12-26T05:00:00Z,PT60M
13,0,0,2023-12-26T06:00:00Z,PT60M
12,0,0,2023-12-26T07:00:00Z,PT60M
13,0,0,2023-12-26T08:00:00Z,PT60M
12,0,0,2023-12-26T09:00:00Z,PT60M
12,0,0,2023-12-26T10:00:00Z,PT60M
13,0,0,2023-12-26T11:00:00Z,PT60M
13,0,24,2023-12-26T12:00:00Z,PT60M
13,0,128,2023-12-26T13:00:00Z,PT60M
14,229,390,2023-12-26T14:00:00Z,PT60M
15,358,575,2023-12-26T15:00:00Z,PT60M
17,473,744,2023-12-26T16:00:00Z,PT60M
18,79,576,2023-12-26T17:00:00Z,PT60M
17,0,387,2023-12-26T18:00:00Z,PT60M
17,0,332,2023-12-26T19:00:00Z,PT60M
16,0,331,2023-12-26T20:00:00Z,PT60M
15,0,209,2023-12-26T21:00:00Z,PT60M
14,0,98,2023-12-26T22:00:00Z,PT60M
13,0,25,2023-12-26T23:00:00Z,PT60M
13,0,0,2023-12-27T00:00:00Z,PT60M
13,0,0,2023-12-27T01:00:00Z,PT60M
13,0,0,2023-12-27T02:00:00Z,PT60M
13,0,0,2023-12-27T03:00:00Z,PT60M
13,0,0,2023-12-27T04:00:00Z,PT60M
13,0,0,2023-12-27T05:00:00Z,PT60M
12,0,0,2023-12-27T06:00:00Z,PT60M
12,0,0,2023-12-27T07:00:00Z,PT60M
12,0,0,2023-12-27T08:00:00Z,PT60M
11,0,0,2023-12-27T09:00:00Z,PT60M
11,0,0,2023-12-27T10:00:00Z,PT60M
11,0,0,2023-12-27T11:00:00Z,PT60M
11,39,36,2023-12-27T12:00:00Z,PT60M
12,668,274,2023-12-27T13:00:00Z,PT60M
14,427,437,2023-12-27T14:00:00Z,PT60M
15,826,712,2023-12-27T15:00:00Z,PT60M
16,322,673,2023-12-27T16:00:00Z,PT60M
17,150,663,2023-12-27T17:00:00Z,PT60M
17,46,564,2023-12-27T18:00:00Z,PT60M
16,0,384,2023-12-27T19:00:00Z,PT60M
15,0,222,2023-12-27T20:00:00Z,PT60M
15,7,307,2023-12-27T21:00:00Z,PT60M
14,0,177,2023-12-27T22:00:00Z,PT60M
13,0,23,2023-12-27T23:00:00Z,PT60M
13,0,1,2023-12-28T00:00:00Z,PT60M
13,0,0,2023-12-28T01:00:00Z,PT60M
12,0,0,2023-12-28T02:00:00Z,PT60M
12,0,0,2023-12-28T03:00:00Z,PT60M
12,0,0,2023-12-28T04:00:00Z,PT60M
12,0,0,2023-12-28T05:00:00Z,PT60M
12,0,0,2023-12-28T06:00:00Z,PT60M
12,0,0,2023-12-28T07:00:00Z,PT60M
12,0,0,2023-12-28T08:00:00Z,PT60M
12,0,0,2023-12-28T09:00:00Z,PT60M
11,0,0,2023-12-28T10:00:00Z,PT60M
11,0,0,2023-12-28T11:00:00Z,PT60M
11,1,31,2023-12-28T12:00:00Z,PT60M
11,188,208,2023-12-28T13:00:00Z,PT60M
13,506,450,2023-12-28T14:00:00Z,PT60M
14,336,568,2023-12-28T15:00:00Z,PT60M
14,368,702,2023-12-28T16:00:00Z,PT60M
15,259,708,2023-12-28T17:00:00Z,PT60M
15,14,446,2023-12-28T18:00:00Z,PT60M
15,0,317,2023-12-28T19:00:00Z,PT60M
14,0,207,2023-12-28T20:00:00Z,PT60M
14,0,205,2023-12-28T21:00:00Z,PT60M
13,0,91,2023-12-28T22:00:00Z,PT60M
12,0,31,2023-12-28T23:00:00Z,PT60M
12,0,1,2023-12-29T00:00:00Z,PT60M
12,0,0,2023-12-29T01:00:00Z,PT60M
12,0,0,2023-12-29T02:00:00Z,PT60M
12,0,0,2023-12-29T03:00:00Z,PT60M
12,0,0,2023-12-29T04:00:00Z,PT60M
12,0,0,2023-12-29T05:00:00Z,PT60M
12,0,0,2023-12-29T06:00:00Z,PT60M
11,0,0,2023-12-29T07:00:00Z,PT60M
10,0,0,2023-12-29T08:00:00Z,PT60M
10,0,0,2023-12-29T09:00:00Z,PT60M
10,0,0,2023-12-29T10:00:00Z,PT60M
10,0,0,2023-12-29T11:00:00Z,PT60M
10,40,35,2023-12-29T12:00:00Z,PT60M
11,202,212,2023-12-29T13:00:00Z,PT60M
13,791,515,2023-12-29T14:00:00Z,PT60M
15,930,745,2023-12-29T15:00:00Z,PT60M
16,939,898,2023-12-29T16:00:00Z,PT60M
16,780,933,2023-12-29T17:00:00Z,PT60M
18,417,798,2023-12-29T18:00:00Z,PT60M
18,111,625,2023-12-29T19:00:00Z,PT60M
17,43,487,2023-12-29T20:00:00Z,PT60M
16,0,214,2023-12-29T21:00:00Z,PT60M
14,0,177,2023-12-29T22:00:00Z,PT60M
13,0,83,2023-12-29T23:00:00Z,PT60M
13,0,2,2023-12-30T00:00:00Z,PT60M
13,0,0,2023-12-30T01:00:00Z,PT60M
12,0,0,2023-12-30T02:00:00Z,PT60M
11,0,0,2023-12-30T03:00:00Z,PT60M
11,0,0,2023-12-30T04:00:00Z,PT60M
11,0,0,2023-12-30T05:00:00Z,PT60M
11,0,0,2023-12-30T06:00:00Z,PT60M
10,0,0,2023-12-30T07:00:00Z,PT60M
10,0,0,2023-12-30T08:00:00Z,PT60M
10,0,0,2023-12-30T09:00:00Z,PT60M
10,0,0,2023-12-30T10:00:00Z,PT60M
9,0,0,2023-12-30T11:00:00Z,PT60M
10,67,40,2023-12-30T12:00:00Z,PT60M
11,475,252,2023-12-30T13:00:00Z,PT60M
13,341,414,2023-12-30T14:00:00Z,PT60M
15,598,655,2023-12-30T15:00:00Z,PT60M
17,727,836,2023-12-30T16:00:00Z,PT60M
17,694,904,2023-12-30T17:00:00Z,PT60M
16,92,605,2023-12-30T18:00:00Z,PT60M
16,4,481,2023-12-30T19:00:00Z,PT60M
17,6,427,2023-12-30T20:00:00Z,PT60M
16,30,375,2023-12-30T21:00:00Z,PT60M
15,3,133,2023-12-30T22:00:00Z,PT60M
14,0,76,2023-12-30T23:00:00Z,PT60M
13,0,2,2023-12-31T00:00:00Z,PT60M
13,0,0,2023-12-31T01:00:00Z,PT60M
13,0,0,2023-12-31T02:00:00Z,PT60M
12,0,0,2023-12-31T03:00:00Z,PT60M
12,0,0,2023-12-31T04:00:00Z,PT60M
12,0,0,2023-12-31T05:00:00Z,PT60M
12,0,0,2023-12-31T06:00:00Z,PT60M
12,0,0,2023-12-31T07:00:00Z,PT60M
11,0,0,2023-12-31T08:00:00Z,PT60M
11,0,0,2023-12-31T09:00:00Z,PT60M
11,0,0,2023-12-31T10:00:00Z,PT60M
10,0,0,2023-12-31T11:00:00Z,PT60M
10,0,18,2023-12-31T12:00:00Z,PT60M
12,0,134,2023-12-31T13:00:00Z,PT60M
14,257,392,2023-12-31T14:00:00Z,PT60M
15,860,727,2023-12-31T15:00:00Z,PT60M
15,753,842,2023-12-31T16:00:00Z,PT60M
15,197,647,2023-12-31T17:00:00Z,PT60M
15,0,287,2023-12-31T18:00:00Z,PT60M
15,0,320,2023-12-31T19:00:00Z,PT60M
15,0,394,2023-12-31T20:00:00Z,PT60M
15,0,250,2023-12-31T21:00:00Z,PT60M
14,0,159,2023-12-31T22:00:00Z,PT60M
13,0,53,2023-12-31T23:00:00Z,PT60M
12,0,1,2024-01-01T00:00:00Z,PT60M
12,0,0,2024-01-01T01:00:00Z,PT60M
13,0,0,2024-01-01T02:00:00Z,PT60M
13,0,0,2024-01-01T03:00:00Z,PT60M
13,0,0,2024-01-01T04:00:00Z,PT60M
13,0,0,2024-01-01T05:00:00Z,PT60M
12,0,0,2024-01-01T06:00:00Z,PT60M
12,0,0,2024-01-01T07:00:00Z,PT60M
11,0,0,2024-01-01T08:00:00Z,PT60M
11,0,0,2024-01-01T09:00:00Z,PT60M
11,0,0,2024-01-01T10:00:00Z,PT60M
11,0,0,2024-01-01T11:00:00Z,PT60M
11,0,22,2024-01-01T12:00:00Z,PT60M
12,20,169,2024-01-01T13:00:00Z,PT60M
13,312,407,2024-01-01T14:00:00Z,PT60M
14,166,509,2024-01-01T15:00:00Z,PT60M
16,334,695,2024-01-01T16:00:00Z,PT60M
17,714,918,2024-01-01T17:00:00Z,PT60M
17,338,767,2024-01-01T18:00:00Z,PT60M
17,0,258,2024-01-01T19:00:00Z,PT60M
16,0,267,2024-01-01T20:00:00Z,PT60M
16,0,134,2024-01-01T21:00:00Z,PT60M
15,0,114,2024-01-01T22:00:00Z,PT60M
14,0,68,2024-01-01T23:00:00Z,PT60M
14,0,1,2024-01-02T00:00:00Z,PT60M
14,0,0,2024-01-02T01:00:00Z,PT60M
13,0,0,2024-01-02T02:00:00Z,PT60M
12,0,0,2024-01-02T03:00:00Z,PT60M
12,0,0,2024-01-02T04:00:00Z,PT60M
11,0,0,2024-01-02T05:00:00Z,PT60M
11,0,0,2024-01-02T06:00:00Z,PT60M
11,0,0,2024-01-02T07:00:00Z,PT60M
10,0,0,2024-01-02T08:00:00Z,PT60M
9,0,0,2024-01-02T09:00:00Z,PT60M
9,0,0,2024-01-02T10:00:00Z,PT60M
10,0,0,2024-01-02T11:00:00Z,PT60M
11,0,23,2024-01-02T12:00:00Z,PT60M
12,66,184,2024-01-02T13:00:00Z,PT60M
14,73,318,2024-01-02T14:00:00Z,PT60M
14,0,371,2024-01-02T15:00:00Z,PT60M
15,0,419,2024-01-02T16:00:00Z,PT60M
15,0,484,2024-01-02T17:00:00Z,PT60M
16,0,565,2024-01-02T18:00:00Z,PT60M
16,121,648,2024-01-02T19:00:00Z,PT60M
16,72,530,2024-01-02T20:00:00Z,PT60M
15,0,292,2024-01-02T21:00:00Z,PT60M
15,0,153,2024-01-02T22:00:00Z,PT60M
14,0,58,2024-01-02T23:00:00Z,PT60M
14,0,2,2024-01-03T00:00:00Z,PT60M
14,0,0,2024-01-03T01:00:00Z,PT60M
13,0,0,2024-01-03T02:00:00Z,PT60M
13,0,0,2024-01-03T03:00:00Z,PT60M
13,0,0,2024-01-03T04:00:00Z,PT60M
13,0,0,2024-01-03T05:00:00Z,PT60M
13,0,0,2024-01-03T06:00:00Z,PT60M
13,0,0,2024-01-03T07:00:00Z,PT60M
13,0,0,2024-01-03T08:00:00Z,PT60M
13,0,0,2024-01-03T09:00:00Z,PT60M
13,0,0,2024-01-03T10:00:00Z,PT60M
12,0,0,2024-01-03T11:00:00Z,PT60M
13,108,38,2024-01-03T12:00:00Z,PT60M
13,271,195,2024-01-03T13:00:00Z,PT60M
13,4,277,2024-01-03T14:00:00Z,PT60M
14,0,316,2024-01-03T15:00:00Z,PT60M
15,0,409,2024-01-03T16:00:00Z,PT60M
16,59,549,2024-01-03T17:00:00Z,PT60M
17,82,543,2024-01-03T18:00:00Z,PT60M
16,0,204,2024-01-03T19:00:00Z,PT60M
15,0,143,2024-01-03T20:00:00Z,PT60M
15,0,239,2024-01-03T21:00:00Z,PT60M
14,0,142,2024-01-03T22:00:00Z,PT60M
13,0,74,2024-01-03T23:00:00Z,PT60M
13,0,2,2024-01-04T00:00:00Z,PT60M
13,0,0,2024-01-04T01:00:00Z,PT60M
13,0,0,2024-01-04T02:00:00Z,PT60M
13,0,0,2024-01-04T03:00:00Z,PT60M
13,0,0,2024-01-04T04:00:00Z,PT60M
12,0,0,2024-01-04T05:00:00Z,PT60M
12,0,0,2024-01-04T06:00:00Z,PT60M
12,0,0,2024-01-04T07:00:00Z,PT60M
12,0,0,2024-01-04T08:00:00Z,PT60M
12,0,0,2024-01-04T09:00:00Z,PT60M
12,0,0,2024-01-04T10:00:00Z,PT60M
11,0,0,2024-01-04T11:00:00Z,PT60M
12,0,20,2024-01-04T12:00:00Z,PT60M
12,376,225,2024-01-04T13:00:00Z,PT60M
13,181,365,2024-01-04T14:00:00Z,PT60M
14,333,564,2024-01-04T15:00:00Z,PT60M
15,118,596,2024-01-04T16:00:00Z,PT60M
16,1,533,2024-01-04T17:00:00Z,PT60M
17,0,440,2024-01-04T18:00:00Z,PT60M
16,0,321,2024-01-04T19:00:00Z,PT60M
15,2,331,2024-01-04T20:00:00Z,PT60M
15,478,552,2024-01-04T21:00:00Z,PT60M
14,501,374,2024-01-04T22:00:00Z,PT60M
14,0,49,2024-01-04T23:00:00Z,PT60M
14,0,4,2024-01-05T00:00:00Z,PT60M
14,0,0,2024-01-05T01:00:00Z,PT60M
14,0,0,2024-01-05T02:00:00Z,PT60M
14,0,0,2024-01-05T03:00:00Z,PT60M
14,0,0,2024-01-05T04:00:00Z,PT60M
14,0,0,2024-01-05T05:00:00Z,PT60M
14,0,0,2024-01-05T06:00:00Z,PT60M
14,0,0,2024-01-05T07:00:00Z,PT60M
14,0,0,2024-01-05T08:00:00Z,PT60M
13,0,0,2024-01-05T09:00:00Z,PT60M
11,0,0,2024-01-05T10:00:00Z,PT60M
10,0,0,2024-01-05T11:00:00Z,PT60M
11,16,30,2024-01-05T12:00:00Z,PT60M
12,623,262,2024-01-05T13:00:00Z,PT60M
14,532,446,2024-01-05T14:00:00Z,PT60M
15,399,597,2024-01-05T15:00:00Z,PT60M
16,536,775,2024-01-05T16:00:00Z,PT60M
17,373,786,2024-01-05T17:00:00Z,PT60M
17,701,942,2024-01-05T18:00:00Z,PT60M
17,463,804,2024-01-05T19:00:00Z,PT60M
17,457,704,2024-01-05T20:00:00Z,PT60M
17,752,630,2024-01-05T21:00:00Z,PT60M
16,98,255,2024-01-05T22:00:00Z,PT60M
15,0,53,2024-01-05T23:00:00Z,PT60M
14,0,1,2024-01-06T00:00:00Z,PT60M
14,0,0,2024-01-06T01:00:00Z,PT60M
14,0,0,2024-01-06T02:00:00Z,PT60M
14,0,0,2024-01-06T03:00:00Z,PT60M
12,0,0,2024-01-06T04:00:00Z,PT60M
12,0,0,2024-01-06T05:00:00Z,PT60M
13,0,0,2024-01-06T06:00:00Z,PT60M
14,0,0,2024-01-06T07:00:00Z,PT60M
14,0,0,2024-01-06T08:00:00Z,PT60M
14,0,0,2024-01-06T09:00:00Z,PT60M
12,0,0,2024-01-06T10:00:00Z,PT60M
11,0,0,2024-01-06T11:00:00Z,PT60M
11,139,39,2024-01-06T12:00:00Z,PT60M
12,704,267,2024-01-06T13:00:00Z,PT60M
13,913,529,2024-01-06T14:00:00Z,PT60M
15,981,755,2024-01-06T15:00:00Z,PT60M
17,979,919,2024-01-06T16:00:00Z,PT60M
17,441,811,2024-01-06T17:00:00Z,PT60M
18,384,809,2024-01-06T18:00:00Z,PT60M
17,11,334,2024-01-06T19:00:00Z,PT60M
17,0,215,2024-01-06T20:00:00Z,PT60M
16,0,314,2024-01-06T21:00:00Z,PT60M
15,0,123,2024-01-06T22:00:00Z,PT60M
14,0,84,2024-01-06T23:00:00Z,PT60M
14,0,3,2024-01-07T00:00:00Z,PT60M
14,0,0,2024-01-07T01:00:00Z,PT60M
14,0,0,2024-01-07T02:00:00Z,PT60M
14,0,0,2024-01-07T03:00:00Z,PT60M
14,0,0,2024-01-07T04:00:00Z,PT60M
14,0,0,2024-01-07T05:00:00Z,PT60M
13,0,0,2024-01-07T06:00:00Z,PT60M
13,0,0,2024-01-07T07:00:00Z,PT60M
12,0,0,2024-01-07T08:00:00Z,PT60M
11,0,0,2024-01-07T09:00:00Z,PT60M
10,0,0,2024-01-07T10:00:00Z,PT60M
11,0,0,2024-01-07T11:00:00Z,PT60M
11,160,40,2024-01-07T12:00:00Z,PT60M
12,724,268,2024-01-07T13:00:00Z,PT60M
14,903,528,2024-01-07T14:00:00Z,PT60M
15,980,757,2024-01-07T15:00:00Z,PT60M
17,1011,928,2024-01-07T16:00:00Z,PT60M
18,863,974,2024-01-07T17:00:00Z,PT60M
18,253,744,2024-01-07T18:00:00Z,PT60M
17,559,840,2024-01-07T19:00:00Z,PT60M
17,611,757,2024-01-07T20:00:00Z,PT60M
16,274,460,2024-01-07T21:00:00Z,PT60M
15,169,289,2024-01-07T22:00:00Z,PT60M
15,101,113,2024-01-07T23:00:00Z,PT60M
15,0,4,2024-01-08T00:00:00Z,PT60M
14,0,0,2024-01-08T01:00:00Z,PT60M
14,0,0,2024-01-08T02:00:00Z,PT60M
13,0,0,2024-01-08T03:00:00Z,PT60M
13,0,0,2024-01-08T04:00:00Z,PT60M
13,0,0,2024-01-08T05:00:00Z,PT60M
13,0,0,2024-01-08T06:00:00Z,PT60M
13,0,0,2024-01-08T07:00:00Z,PT60M
13,0,0,2024-01-08T08:00:00Z,PT60M
13,0,0,2024-01-08T09:00:00Z,PT60M
13,0,0,2024-01-08T10:00:00Z,PT60M
13,0,0,2024-01-08T11:00:00Z,PT60M
12,2,27,2024-01-08T12:00:00Z,PT60M
12,0,129,2024-01-08T13:00:00Z,PT60M
13,0,226,2024-01-08T14:00:00Z,PT60M
15,3,378,2024-01-08T15:00:00Z,PT60M
16,0,422,2024-01-08T16:00:00Z,PT60M
17,0,486,2024-01-08T17:00:00Z,PT60M
16,0,240,2024-01-08T18:00:00Z,PT60M
16,43,585,2024-01-08T19:00:00Z,PT60M
16,316,652,2024-01-08T20:00:00Z,PT60M
15,188,435,2024-01-08T21:00:00Z,PT60M
15,0,208,2024-01-08T22:00:00Z,PT60M
14,0,79,2024-01-08T23:00:00Z,PT60M
14,0,4,2024-01-09T00:00:00Z,PT60M
14,0,0,2024-01-09T01:00:00Z,PT60M
14,0,0,2024-01-09T02:00:00Z,PT60M
13,0,0,2024-01-09T03:00:00Z,PT60M
13,0,0,2024-01-09T04:00:00Z,PT60M
13,0,0,2024-01-09T05:00:00Z,PT60M
13,0,0,2024-01-09T06:00:00Z,PT60M
13,0,0,2024-01-09T07:00:00Z,PT60M
13,0,0,2024-01-09T08:00:00Z,PT60M
13,0,0,2024-01-09T09:00:00Z,PT60M
13,0,0,2024-01-09T10:00:00Z,PT60M
12,0,0,2024-01-09T11:00:00Z,PT60M
13,56,30,2024-01-09T12:00:00Z,PT60M
13,700,261,2024-01-09T13:00:00Z,PT60M
14,382,382,2024-01-09T14:00:00Z,PT60M
15,38,420,2024-01-09T15:00:00Z,PT60M
16,0,372,2024-01-09T16:00:00Z,PT60M
16,194,686,2024-01-09T17:00:00Z,PT60M
16,15,449,2024-01-09T18:00:00Z,PT60M
15,0,337,2024-01-09T19:00:00Z,PT60M
15,0,347,2024-01-09T20:00:00Z,PT60M
16,224,459,2024-01-09T21:00:00Z,PT60M
15,0,173,2024-01-09T22:00:00Z,PT60M
14,0,47,2024-01-09T23:00:00Z,PT60M
14,0,4,2024-01-10T00:00:00Z,PT60M
14,0,0,2024-01-10T01:00:00Z,PT60M
15,0,0,2024-01-10T02:00:00Z,PT60M
15,0,0,2024-01-10T03:00:00Z,PT60M
15,0,0,2024-01-10T04:00:00Z,PT60M
15,0,0,2024-01-10T05:00:00Z,PT60M
15,0,0,2024-01-10T06:00:00Z,PT60M
15,0,0,2024-01-10T07:00:00Z,PT60M
15,0,0,2024-01-10T08:00:00Z,PT60M
13,0,0,2024-01-10T09:00:00Z,PT60M
12,0,0,2024-01-10T10:00:00Z,PT60M
13,0,0,2024-01-10T11:00:00Z,PT60M
13,0,22,2024-01-10T12:00:00Z,PT60M
13,205,198,2024-01-10T13:00:00Z,PT60M
14,330,401,2024-01-10T14:00:00Z,PT60M
15,392,582,2024-01-10T15:00:00Z,PT60M
15,439,727,2024-01-10T16:00:00Z,PT60M
17,35,572,2024-01-10T17:00:00Z,PT60M
18,37,549,2024-01-10T18:00:00Z,PT60M
18,377,769,2024-01-10T19:00:00Z,PT60M
17,94,486,2024-01-10T20:00:00Z,PT60M
17,84,381,2024-01-10T21:00:00Z,PT60M
16,306,339,2024-01-10T22:00:00Z,PT60M
15,29,107,2024-01-10T23:00:00Z,PT60M
15,0,4,2024-01-11T00:00:00Z,PT60M
14,0,0,2024-01-11T01:00:00Z,PT60M
13,0,0,2024-01-11T02:00:00Z,PT60M
13,0,0,2024-01-11T03:00:00Z,PT60M
13,0,0,2024-01-11T04:00:00Z,PT60M
12,0,0,2024-01-11T05:00:00Z,PT60M
12,0,0,2024-01-11T06:00:00Z,PT60M
