air_temp,dni,ghi,period_end,period
12,0,0,2024-01-28T01:00:00Z,PT60M
11,0,0,2024-01-28T02:00:00Z,PT60M
10,0,0,2024-01-28T03:00:00Z,PT60M
9,0,0,2024-01-28T04:00:00Z,PT60M
8,0,0,2024-01-28T05:00:00Z,PT60M
8,0,0,2024-01-28T06:00:00Z,PT60M
7,0,0,2024-01-28T07:00:00Z,PT60M
6,0,0,2024-01-28T08:00:00Z,PT60M
6,0,0,2024-01-28T09:00:00Z,PT60M
6,0,0,2024-01-28T10:00:00Z,PT60M
7,0,0,2024-01-28T11:00:00Z,PT60M
7,0,18,2024-01-28T12:00:00Z,PT60M
8,308,210,2024-01-28T13:00:00Z,PT60M
9,855,518,2024-01-28T14:00:00Z,PT60M
12,985,768,2024-01-28T15:00:00Z,PT60M
14,1037,959,2024-01-28T16:00:00Z,PT60M
15,959,1043,2024-01-28T17:00:00Z,PT60M
15,860,1041,2024-01-28T18:00:00Z,PT60M
15,996,1048,2024-01-28T19:00:00Z,PT60M
16,877,896,2024-01-28T20:00:00Z,PT60M
15,406,584,2024-01-28T21:00:00Z,PT60M
15,37,255,2024-01-28T22:00:00Z,PT60M
14,0,100,2024-01-28T23:00:00Z,PT60M
13,0,12,2024-01-29T00:00:00Z,PT60M
12,0,0,2024-01-29T01:00:00Z,PT60M
11,0,0,2024-01-29T02:00:00Z,PT60M
10,0,0,2024-01-29T03:00:00Z,PT60M
9,0,0,2024-01-29T04:00:00Z,PT60M
9,0,0,2024-01-29T05:00:00Z,PT60M
9,0,0,2024-01-29T06:00:00Z,PT60M
8,0,0,2024-01-29T07:00:00Z,PT60M
7,0,0,2024-01-29T08:00:00Z,PT60M
7,0,0,2024-01-29T09:00:00Z,PT60M
7,0,0,2024-01-29T10:00:00Z,PT60M
7,0,0,2024-01-29T11:00:00Z,PT60M
7,0,17,2024-01-29T12:00:00Z,PT60M
8,14,123,2024-01-29T13:00:00Z,PT60M
10,216,366,2024-01-29T14:00:00Z,PT60M
12,722,696,2024-01-29T15:00:00Z,PT60M
13,708,859,2024-01-29T16:00:00Z,PT60M
15,704,957,2024-01-29T17:00:00Z,PT60M
16,577,932,2024-01-29T18:00:00Z,PT60M
16,145,649,2024-01-29T19:00:00Z,PT60M
15,628,816,2024-01-29T20:00:00Z,PT60M
15,403,591,2024-01-29T21:00:00Z,PT60M
14,5,228,2024-01-29T22:00:00Z,PT60M
13,0,99,2024-01-29T23:00:00Z,PT60M
12,0,11,2024-01-30T00:00:00Z,PT60M
11,0,0,2024-01-30T01:00:00Z,PT60M
11,0,0,2024-01-30T02:00:00Z,PT60M
9,0,0,2024-01-30T03:00:00Z,PT60M
8,0,0,2024-01-30T04:00:00Z,PT60M
8,0,0,2024-01-30T05:00:00Z,PT60M
8,0,0,2024-01-30T06:00:00Z,PT60M
8,0,0,2024-01-30T07:00:00Z,PT60M
7,0,0,2024-01-30T08:00:00Z,PT60M
7,0,0,2024-01-30T09:00:00Z,PT60M
7,0,0,2024-01-30T10:00:00Z,PT60M
6,0,0,2024-01-30T11:00:00Z,PT60M
7,7,21,2024-01-30T12:00:00Z,PT60M
7,393,221,2024-01-30T13:00:00Z,PT60M
10,894,526,2024-01-30T14:00:00Z,PT60M
13,920,754,2024-01-30T15:00:00Z,PT60M
14,819,897,2024-01-30T16:00:00Z,PT60M
16,694,955,2024-01-30T17:00:00Z,PT60M
17,880,1061,2024-01-30T18:00:00Z,PT60M
17,760,979,2024-01-30T19:00:00Z,PT60M
17,605,817,2024-01-30T20:00:00Z,PT60M
17,811,715,2024-01-30T21:00:00Z,PT60M
16,704,473,2024-01-30T22:00:00Z,PT60M
14,308,183,2024-01-30T23:00:00Z,PT60M
13,0,11,2024-01-31T00:00:00Z,PT60M
12,0,0,2024-01-31T01:00:00Z,PT60M
11,0,0,2024-01-31T02:00:00Z,PT60M
10,0,0,2024-01-31T03:00:00Z,PT60M
9,0,0,2024-01-31T04:00:00Z,PT60M
9,0,0,2024-01-31T05:00:00Z,PT60M
8,0,0,2024-01-31T06:00:00Z,PT60M
8,0,0,2024-01-31T07:00:00Z,PT60M
7,0,0,2024-01-31T08:00:00Z,PT60M
6,0,0,2024-01-31T09:00:00Z,PT60M
6,0,0,2024-01-31T10:00:00Z,PT60M
5,0,0,2024-01-31T11:00:00Z,PT60M
6,0,12,2024-01-31T12:00:00Z,PT60M
6,77,165,2024-01-31T13:00:00Z,PT60M
9,315,398,2024-01-31T14:00:00Z,PT60M
12,106,466,2024-01-31T15:00:00Z,PT60M
14,23,495,2024-01-31T16:00:00Z,PT60M
15,0,225,2024-01-31T17:00:00Z,PT60M
16,0,354,2024-01-31T18:00:00Z,PT60M
16,0,458,2024-01-31T19:00:00Z,PT60M
15,38,511,2024-01-31T20:00:00Z,PT60M
14,126,492,2024-01-31T21:00:00Z,PT60M
13,114,264,2024-01-31T22:00:00Z,PT60M
12,0,74,2024-01-31T23:00:00Z,PT60M
11,0,4,2024-02-01T00:00:00Z,PT60M
11,0,0,2024-02-01T01:00:00Z,PT60M
11,0,0,2024-02-01T02:00:00Z,PT60M
10,0,0,2024-02-01T03:00:00Z,PT60M
9,0,0,2024-02-01T04:00:00Z,PT60M
9,0,0,2024-02-01T05:00:00Z,PT60M
9,0,0,2024-02-01T06:00:00Z,PT60M
8,0,0,2024-02-01T07:00:00Z,PT60M
8,0,0,2024-02-01T08:00:00Z,PT60M
8,0,0,2024-02-01T09:00:00Z,PT60M
8,0,0,2024-02-01T10:00:00Z,PT60M
8,0,0,2024-02-01T11:00:00Z,PT60M
8,0,12,2024-02-01T12:00:00Z,PT60M
8,305,197,2024-02-01T13:00:00Z,PT60M
11,40,325,2024-02-01T14:00:00Z,PT60M
14,50,475,2024-02-01T15:00:00Z,PT60M
15,41,537,2024-02-01T16:00:00Z,PT60M
15,0,382,2024-02-01T17:00:00Z,PT60M
15,0,399,2024-02-01T18:00:00Z,PT60M
15,17,455,2024-02-01T19:00:00Z,PT60M
14,393,733,2024-02-01T20:00:00Z,PT60M
13,355,578,2024-02-01T21:00:00Z,PT60M
13,568,441,2024-02-01T22:00:00Z,PT60M
13,274,185,2024-02-01T23:00:00Z,PT60M
12,0,12,2024-02-02T00:00:00Z,PT60M
12,0,0,2024-02-02T01:00:00Z,PT60M
11,0,0,2024-02-02T02:00:00Z,PT60M
10,0,0,2024-02-02T03:00:00Z,PT60M
9,0,0,2024-02-02T04:00:00Z,PT60M
9,0,0,2024-02-02T05:00:00Z,PT60M
9,0,0,2024-02-02T06:00:00Z,PT60M
9,0,0,2024-02-02T07:00:00Z,PT60M
8,0,0,2024-02-02T08:00:00Z,PT60M
8,0,0,2024-02-02T09:00:00Z,PT60M
8,0,0,2024-02-02T10:00:00Z,PT60M
7,0,0,2024-02-02T11:00:00Z,PT60M
7,0,13,2024-02-02T12:00:00Z,PT60M
8,0,91,2024-02-02T13:00:00Z,PT60M
10,0,168,2024-02-02T14:00:00Z,PT60M
13,122,496,2024-02-02T15:00:00Z,PT60M
14,437,762,2024-02-02T16:00:00Z,PT60M
16,639,934,2024-02-02T17:00:00Z,PT60M
17,688,983,2024-02-02T18:00:00Z,PT60M
16,149,621,2024-02-02T19:00:00Z,PT60M
14,53,516,2024-02-02T20:00:00Z,PT60M
13,0,159,2024-02-02T21:00:00Z,PT60M
12,76,211,2024-02-02T22:00:00Z,PT60M
11,10,102,2024-02-02T23:00:00Z,PT60M
11,0,5,2024-02-03T00:00:00Z,PT60M
10,0,0,2024-02-03T01:00:00Z,PT60M
10,0,0,2024-02-03T02:00:00Z,PT60M
9,0,0,2024-02-03T03:00:00Z,PT60M
9,0,0,2024-02-03T04:00:00Z,PT60M
9,0,0,2024-02-03T05:00:00Z,PT60M
8,0,0,2024-02-03T06:00:00Z,PT60M
8,0,0,2024-02-03T07:00:00Z,PT60M
8,0,0,2024-02-03T08:00:00Z,PT60M
7,0,0,2024-02-03T09:00:00Z,PT60M
7,0,0,2024-02-03T10:00:00Z,PT60M
7,0,0,2024-02-03T11:00:00Z,PT60M
8,6,19,2024-02-03T12:00:00Z,PT60M
8,150,179,2024-02-03T13:00:00Z,PT60M
9,464,433,2024-02-03T14:00:00Z,PT60M
12,646,670,2024-02-03T15:00:00Z,PT60M
14,798,881,2024-02-03T16:00:00Z,PT60M
15,717,953,2024-02-03T17:00:00Z,PT60M
15,686,974,2024-02-03T18:00:00Z,PT60M
15,81,485,2024-02-03T19:00:00Z,PT60M
15,0,181,2024-02-03T20:00:00Z,PT60M
13,0,156,2024-02-03T21:00:00Z,PT60M
12,0,90,2024-02-03T22:00:00Z,PT60M
11,0,46,2024-02-03T23:00:00Z,PT60M
11,0,6,2024-02-04T00:00:00Z,PT60M
10,0,0,2024-02-04T01:00:00Z,PT60M
9,0,0,2024-02-04T02:00:00Z,PT60M
9,0,0,2024-02-04T03:00:00Z,PT60M
9,0,0,2024-02-04T04:00:00Z,PT60M
9,0,0,2024-02-04T05:00:00Z,PT60M
9,0,0,2024-02-04T06:00:00Z,PT60M
9,0,0,2024-02-04T07:00:00Z,PT60M
9,0,0,2024-02-04T08:00:00Z,PT60M
8,0,0,2024-02-04T09:00:00Z,PT60M
8,0,0,2024-02-04T10:00:00Z,PT60M
8,0,0,2024-02-04T11:00:00Z,PT60M
8,48,22,2024-02-04T12:00:00Z,PT60M
8,208,184,2024-02-04T13:00:00Z,PT60M
9,44,291,2024-02-04T14:00:00Z,PT60M
12,221,530,2024-02-04T15:00:00Z,PT60M
14,362,712,2024-02-04T16:00:00Z,PT60M
14,22,564,2024-02-04T17:00:00Z,PT60M
16,0,530,2024-02-04T18:00:00Z,PT60M
16,79,547,2024-02-04T19:00:00Z,PT60M
15,118,585,2024-02-04T20:00:00Z,PT60M
13,78,417,2024-02-04T21:00:00Z,PT60M
12,0,112,2024-02-04T22:00:00Z,PT60M
12,0,17,2024-02-04T23:00:00Z,PT60M
11,0,4,2024-02-05T00:00:00Z,PT60M
11,0,0,2024-02-05T01:00:00Z,PT60M
11,0,0,2024-02-05T02:00:00Z,PT60M
10,0,0,2024-02-05T03:00:00Z,PT60M
9,0,0,2024-02-05T04:00:00Z,PT60M
9,0,0,2024-02-05T05:00:00Z,PT60M
9,0,0,2024-02-05T06:00:00Z,PT60M
8,0,0,2024-02-05T07:00:00Z,PT60M
8,0,0,2024-02-05T08:00:00Z,PT60M
7,0,0,2024-02-05T09:00:00Z,PT60M
7,0,0,2024-02-05T10:00:00Z,PT60M
7,0,0,2024-02-05T11:00:00Z,PT60M
7,0,10,2024-02-05T12:00:00Z,PT60M
8,65,151,2024-02-05T13:00:00Z,PT60M
9,179,354,2024-02-05T14:00:00Z,PT60M
10,292,548,2024-02-05T15:00:00Z,PT60M
11,202,638,2024-02-05T16:00:00Z,PT60M
13,172,664,2024-02-05T17:00:00Z,PT60M
14,162,701,2024-02-05T18:00:00Z,PT60M
13,242,625,2024-02-05T19:00:00Z,PT60M
12,0,168,2024-02-05T20:00:00Z,PT60M
11,0,217,2024-02-05T21:00:00Z,PT60M
10,0,110,2024-02-05T22:00:00Z,PT60M
9,18,89,2024-02-05T23:00:00Z,PT60M
9,0,13,2024-02-06T00:00:00Z,PT60M
8,0,0,2024-02-06T01:00:00Z,PT60M
8,0,0,2024-02-06T02:00:00Z,PT60M
8,0,0,2024-02-06T03:00:00Z,PT60M
7,0,0,2024-02-06T04:00:00Z,PT60M
7,0,0,2024-02-06T05:00:00Z,PT60M
7,0,0,2024-02-06T06:00:00Z,PT60M
7,0,0,2024-02-06T07:00:00Z,PT60M
7,0,0,2024-02-06T08:00:00Z,PT60M
7,0,0,2024-02-06T09:00:00Z,PT60M
6,0,0,2024-02-06T10:00:00Z,PT60M
4,0,0,2024-02-06T11:00:00Z,PT60M
5,34,22,2024-02-06T12:00:00Z,PT60M
5,620,240,2024-02-06T13:00:00Z,PT60M
8,813,501,2024-02-06T14:00:00Z,PT60M
11,601,652,2024-02-06T15:00:00Z,PT60M
12,619,821,2024-02-06T16:00:00Z,PT60M
13,204,727,2024-02-06T17:00:00Z,PT60M
14,56,653,2024-02-06T18:00:00Z,PT60M
14,291,770,2024-02-06T19:00:00Z,PT60M
14,302,688,2024-02-06T20:00:00Z,PT60M
15,709,682,2024-02-06T21:00:00Z,PT60M
14,487,424,2024-02-06T22:00:00Z,PT60M
13,378,205,2024-02-06T23:00:00Z,PT60M
12,0,10,2024-02-07T00:00:00Z,PT60M
11,0,0,2024-02-07T01:00:00Z,PT60M
10,0,0,2024-02-07T02:00:00Z,PT60M
9,0,0,2024-02-07T03:00:00Z,PT60M
8,0,0,2024-02-07T04:00:00Z,PT60M
8,0,0,2024-02-07T05:00:00Z,PT60M
8,0,0,2024-02-07T06:00:00Z,PT60M
7,0,0,2024-02-07T07:00:00Z,PT60M
6,0,0,2024-02-07T08:00:00Z,PT60M
6,0,0,2024-02-07T09:00:00Z,PT60M
6,0,0,2024-02-07T10:00:00Z,PT60M
6,0,0,2024-02-07T11:00:00Z,PT60M
7,13,19,2024-02-07T12:00:00Z,PT60M
7,29,140,2024-02-07T13:00:00Z,PT60M
9,174,337,2024-02-07T14:00:00Z,PT60M
12,579,649,2024-02-07T15:00:00Z,PT60M
14,490,768,2024-02-07T16:00:00Z,PT60M
15,109,654,2024-02-07T17:00:00Z,PT60M
16,24,422,2024-02-07T18:00:00Z,PT60M
15,0,300,2024-02-07T19:00:00Z,PT60M
14,132,589,2024-02-07T20:00:00Z,PT60M
13,18,392,2024-02-07T21:00:00Z,PT60M
13,0,184,2024-02-07T22:00:00Z,PT60M
11,68,120,2024-02-07T23:00:00Z,PT60M
10,0,6,2024-02-08T00:00:00Z,PT60M
9,0,0,2024-02-08T01:00:00Z,PT60M
8,0,0,2024-02-08T02:00:00Z,PT60M
7,0,0,2024-02-08T03:00:00Z,PT60M
6,0,0,2024-02-08T04:00:00Z,PT60M
6,0,0,2024-02-08T05:00:00Z,PT60M
6,0,0,2024-02-08T06:00:00Z,PT60M
5,0,0,2024-02-08T07:00:00Z,PT60M
5,0,0,2024-02-08T08:00:00Z,PT60M
5,0,0,2024-02-08T09:00:00Z,PT60M
6,0,0,2024-02-08T10:00:00Z,PT60M
6,0,0,2024-02-08T11:00:00Z,PT60M
6,0,12,2024-02-08T12:00:00Z,PT60M
7,137,167,2024-02-08T13:00:00Z,PT60M
8,152,345,2024-02-08T14:00:00Z,PT60M
10,264,543,2024-02-08T15:00:00Z,PT60M
10,638,823,2024-02-08T16:00:00Z,PT60M
13,360,798,2024-02-08T17:00:00Z,PT60M
15,373,841,2024-02-08T18:00:00Z,PT60M
16,414,826,2024-02-08T19:00:00Z,PT60M
16,437,745,2024-02-08T20:00:00Z,PT60M
16,579,648,2024-02-08T21:00:00Z,PT60M
15,723,477,2024-02-08T22:00:00Z,PT60M
14,439,211,2024-02-08T23:00:00Z,PT60M
13,2,15,2024-02-09T00:00:00Z,PT60M
12,0,0,2024-02-09T01:00:00Z,PT60M
11,0,0,2024-02-09T02:00:00Z,PT60M
10,0,0,2024-02-09T03:00:00Z,PT60M
8,0,0,2024-02-09T04:00:00Z,PT60M
8,0,0,2024-02-09T05:00:00Z,PT60M
8,0,0,2024-02-09T06:00:00Z,PT60M
7,0,0,2024-02-09T07:00:00Z,PT60M
7,0,0,2024-02-09T08:00:00Z,PT60M
7,0,0,2024-02-09T09:00:00Z,PT60M
7,0,0,2024-02-09T10:00:00Z,PT60M
6,0,0,2024-02-09T11:00:00Z,PT60M
7,0,14,2024-02-09T12:00:00Z,PT60M
7,0,126,2024-02-09T13:00:00Z,PT60M
9,27,309,2024-02-09T14:00:00Z,PT60M
11,121,483,2024-02-09T15:00:00Z,PT60M
13,100,591,2024-02-09T16:00:00Z,PT60M
15,133,682,2024-02-09T17:00:00Z,PT60M
16,267,783,2024-02-09T18:00:00Z,PT60M
16,0,457,2024-02-09T19:00:00Z,PT60M
16,0,370,2024-02-09T20:00:00Z,PT60M
15,130,447,2024-02-09T21:00:00Z,PT60M
14,0,174,2024-02-09T22:00:00Z,PT60M
13,266,179,2024-02-09T23:00:00Z,PT60M
12,0,14,2024-02-10T00:00:00Z,PT60M
11,0,0,2024-02-10T01:00:00Z,PT60M
10,0,0,2024-02-10T02:00:00Z,PT60M
9,0,0,2024-02-10T03:00:00Z,PT60M
8,0,0,2024-02-10T04:00:00Z,PT60M
8,0,0,2024-02-10T05:00:00Z,PT60M
8,0,0,2024-02-10T06:00:00Z,PT60M
7,0,0,2024-02-10T07:00:00Z,PT60M
7,0,0,2024-02-10T08:00:00Z,PT60M
7,0,0,2024-02-10T09:00:00Z,PT60M
6,0,0,2024-02-10T10:00:00Z,PT60M
5,0,0,2024-02-10T11:00:00Z,PT60M
5,0,15,2024-02-10T12:00:00Z,PT60M
7,149,176,2024-02-10T13:00:00Z,PT60M
10,137,338,2024-02-10T14:00:00Z,PT60M
12,39,440,2024-02-10T15:00:00Z,PT60M
14,310,705,2024-02-10T16:00:00Z,PT60M
14,160,669,2024-02-10T17:00:00Z,PT60M
15,0,469,2024-02-10T18:00:00Z,PT60M
15,5,528,2024-02-10T19:00:00Z,PT60M
15,0,231,2024-02-10T20:00:00Z,PT60M
15,0,249,2024-02-10T21:00:00Z,PT60M
14,0,153,2024-02-10T22:00:00Z,PT60M
13,0,124,2024-02-10T23:00:00Z,PT60M
12,0,14,2024-02-11T00:00:00Z,PT60M
11,0,0,2024-02-11T01:00:00Z,PT60M
10,0,0,2024-02-11T02:00:00Z,PT60M
9,0,0,2024-02-11T03:00:00Z,PT60M
8,0,0,2024-02-11T04:00:00Z,PT60M
8,0,0,2024-02-11T05:00:00Z,PT60M
7,0,0,2024-02-11T06:00:00Z,PT60M
7,0,0,2024-02-11T07:00:00Z,PT60M
6,0,0,2024-02-11T08:00:00Z,PT60M
6,0,0,2024-02-11T09:00:00Z,PT60M
6,0,0,2024-02-11T10:00:00Z,PT60M
6,0,0,2024-02-11T11:00:00Z,PT60M
6,15,21,2024-02-11T12:00:00Z,PT60M
7,332,208,2024-02-11T13:00:00Z,PT60M
9,913,525,2024-02-11T14:00:00Z,PT60M
12,845,731,2024-02-11T15:00:00Z,PT60M
13,805,884,2024-02-11T16:00:00Z,PT60M
15,475,858,2024-02-11T17:00:00Z,PT60M
16,428,867,2024-02-11T18:00:00Z,PT60M
16,804,992,2024-02-11T19:00:00Z,PT60M
16,337,706,2024-02-11T20:00:00Z,PT60M
15,660,674,2024-02-11T21:00:00Z,PT60M
15,267,383,2024-02-11T22:00:00Z,PT60M
14,0,126,2024-02-11T23:00:00Z,PT60M
12,0,10,2024-02-12T00:00:00Z,PT60M
10,0,0,2024-02-12T01:00:00Z,PT60M
10,0,0,2024-02-12T02:00:00Z,PT60M
9,0,0,2024-02-12T03:00:00Z,PT60M
8,0,0,2024-02-12T04:00:00Z,PT60M
8,0,0,2024-02-12T05:00:00Z,PT60M
8,0,0,2024-02-12T06:00:00Z,PT60M
7,0,0,2024-02-12T07:00:00Z,PT60M
7,0,0,2024-02-12T08:00:00Z,PT60M
7,0,0,2024-02-12T09:00:00Z,PT60M
7,0,0,2024-02-12T10:00:00Z,PT60M
7,0,0,2024-02-12T11:00:00Z,PT60M
7,0,12,2024-02-12T12:00:00Z,PT60M
7,0,138,2024-02-12T13:00:00Z,PT60M
9,307,400,2024-02-12T14:00:00Z,PT60M
12,308,570,2024-02-12T15:00:00Z,PT60M
13,192,661,2024-02-12T16:00:00Z,PT60M
14,215,750,2024-02-12T17:00:00Z,PT60M
15,65,680,2024-02-12T18:00:00Z,PT60M
15,133,640,2024-02-12T19:00:00Z,PT60M
14,0,293,2024-02-12T20:00:00Z,PT60M
14,0,266,2024-02-12T21:00:00Z,PT60M
14,0,153,2024-02-12T22:00:00Z,PT60M
12,0,96,2024-02-12T23:00:00Z,PT60M
12,0,12,2024-02-13T00:00:00Z,PT60M
11,0,0,2024-02-13T01:00:00Z,PT60M
9,0,0,2024-02-13T02:00:00Z,PT60M
8,0,0,2024-02-13T03:00:00Z,PT60M
8,0,0,2024-02-13T04:00:00Z,PT60M
8,0,0,2024-02-13T05:00:00Z,PT60M
8,0,0,2024-02-13T06:00:00Z,PT60M
8,0,0,2024-02-13T07:00:00Z,PT60M
7,0,0,2024-02-13T08:00:00Z,PT60M
7,0,0,2024-02-13T09:00:00Z,PT60M
7,0,0,2024-02-13T10:00:00Z,PT60M
7,0,0,2024-02-13T11:00:00Z,PT60M
7,0,15,2024-02-13T12:00:00Z,PT60M
7,69,165,2024-02-13T13:00:00Z,PT60M
9,179,357,2024-02-13T14:00:00Z,PT60M
10,201,531,2024-02-13T15:00:00Z,PT60M
11,31,572,2024-02-13T16:00:00Z,PT60M
12,0,420,2024-02-13T17:00:00Z,PT60M
13,0,470,2024-02-13T18:00:00Z,PT60M
13,0,436,2024-02-13T19:00:00Z,PT60M
13,0,421,2024-02-13T20:00:00Z,PT60M
13,14,414,2024-02-13T21:00:00Z,PT60M
13,0,239,2024-02-13T22:00:00Z,PT60M
12,3,127,2024-02-13T23:00:00Z,PT60M
11,0,8,2024-02-14T00:00:00Z,PT60M
10,0,0,2024-02-14T01:00:00Z,PT60M
10,0,0,2024-02-14T02:00:00Z,PT60M
9,0,0,2024-02-14T03:00:00Z,PT60M
8,0,0,2024-02-14T04:00:00Z,PT60M
8,0,0,2024-02-14T05:00:00Z,PT60M
8,0,0,2024-02-14T06:00:00Z,PT60M
7,0,0,2024-02-14T07:00:00Z,PT60M
7,0,0,2024-02-14T08:00:00Z,PT60M
7,0,0,2024-02-14T09:00:00Z,PT60M
7,0,0,2024-02-14T10:00:00Z,PT60M
7,0,0,2024-02-14T11:00:00Z,PT60M
7,0,11,2024-02-14T12:00:00Z,PT60M
8,465,216,2024-02-14T13:00:00Z,PT60M
9,669,473,2024-02-14T14:00:00Z,PT60M
12,583,658,2024-02-14T15:00:00Z,PT60M
14,521,786,2024-02-14T16:00:00Z,PT60M
15,358,806,2024-02-14T17:00:00Z,PT60M
14,387,829,2024-02-14T18:00:00Z,PT60M
14,0,380,2024-02-14T19:00:00Z,PT60M
15,110,476,2024-02-14T20:00:00Z,PT60M
14,94,462,2024-02-14T21:00:00Z,PT60M
13,0,232,2024-02-14T22:00:00Z,PT60M
12,0,98,2024-02-14T23:00:00Z,PT60M
11,0,11,2024-02-15T00:00:00Z,PT60M
11,0,0,2024-02-15T01:00:00Z,PT60M
11,0,0,2024-02-15T02:00:00Z,PT60M
10,0,0,2024-02-15T03:00:00Z,PT60M
9,0,0,2024-02-15T04:00:00Z,PT60M
9,0,0,2024-02-15T05:00:00Z,PT60M
9,0,0,2024-02-15T06:00:00Z,PT60M
9,0,0,2024-02-15T07:00:00Z,PT60M
8,0,0,2024-02-15T08:00:00Z,PT60M
8,0,0,2024-02-15T09:00:00Z,PT60M
8,0,0,2024-02-15T10:00:00Z,PT60M
7,0,0,2024-02-15T11:00:00Z,PT60M
7,5,14,2024-02-15T12:00:00Z,PT60M
8,62,145,2024-02-15T13:00:00Z,PT60M
9,0,277,2024-02-15T14:00:00Z,PT60M
12,25,450,2024-02-15T15:00:00Z,PT60M
15,38,566,2024-02-15T16:00:00Z,PT60M
15,0,442,2024-02-15T17:00:00Z,PT60M
15,6,520,2024-02-15T18:00:00Z,PT60M
15,30,510,2024-02-15T19:00:00Z,PT60M
16,132,545,2024-02-15T20:00:00Z,PT60M
15,539,634,2024-02-15T21:00:00Z,PT60M
14,155,299,2024-02-15T22:00:00Z,PT60M
13,0,102,2024-02-15T23:00:00Z,PT60M
12,0,10,2024-02-16T00:00:00Z,PT60M
12,0,0,2024-02-16T01:00:00Z,PT60M
11,0,0,2024-02-16T02:00:00Z,PT60M
10,0,0,2024-02-16T03:00:00Z,PT60M
9,0,0,2024-02-16T04:00:00Z,PT60M
9,0,0,2024-02-16T05:00:00Z,PT60M
8,0,0,2024-02-16T06:00:00Z,PT60M
8,0,0,2024-02-16T07:00:00Z,PT60M
7,0,0,2024-02-16T08:00:00Z,PT60M
8,0,0,2024-02-16T09:00:00Z,PT60M
7,0,0,2024-02-16T10:00:00Z,PT60M
7,0,0,2024-02-16T11:00:00Z,PT60M
7,0,12,2024-02-16T12:00:00Z,PT60M
8,160,177,2024-02-16T13:00:00Z,PT60M
11,247,381,2024-02-16T14:00:00Z,PT60M
13,409,607,2024-02-16T15:00:00Z,PT60M
14,619,829,2024-02-16T16:00:00Z,PT60M
15,223,745,2024-02-16T17:00:00Z,PT60M
15,312,817,2024-02-16T18:00:00Z,PT60M
15,244,746,2024-02-16T19:00:00Z,PT60M
15,48,534,2024-02-16T20:00:00Z,PT60M
14,99,426,2024-02-16T21:00:00Z,PT60M
13,0,187,2024-02-16T22:00:00Z,PT60M
12,0,101,2024-02-16T23:00:00Z,PT60M
12,0,12,2024-02-17T00:00:00Z,PT60M
11,0,0,2024-02-17T01:00:00Z,PT60M
10,0,0,2024-02-17T02:00:00Z,PT60M
9,0,0,2024-02-17T03:00:00Z,PT60M
8,0,0,2024-02-17T04:00:00Z,PT60M
8,0,0,2024-02-17T05:00:00Z,PT60M
8,0,0,2024-02-17T06:00:00Z,PT60M
7,0,0,2024-02-17T07:00:00Z,PT60M
7,0,0,2024-02-17T08:00:00Z,PT60M
7,0,0,2024-02-17T09:00:00Z,PT60M
7,0,0,2024-02-17T10:00:00Z,PT60M
6,0,0,2024-02-17T11:00:00Z,PT60M
6,0,12,2024-02-17T12:00:00Z,PT60M
8,81,159,2024-02-17T13:00:00Z,PT60M
9,144,342,2024-02-17T14:00:00Z,PT60M
11,183,502,2024-02-17T15:00:00Z,PT60M
13,70,567,2024-02-17T16:00:00Z,PT60M
14,445,804,2024-02-17T17:00:00Z,PT60M
15,332,817,2024-02-17T18:00:00Z,PT60M
14,111,664,2024-02-17T19:00:00Z,PT60M
13,91,573,2024-02-17T20:00:00Z,PT60M
13,222,528,2024-02-17T21:00:00Z,PT60M
13,101,306,2024-02-17T22:00:00Z,PT60M
12,0,96,2024-02-17T23:00:00Z,PT60M
11,0,11,2024-02-18T00:00:00Z,PT60M
9,0,0,2024-02-18T01:00:00Z,PT60M
9,0,0,2024-02-18T02:00:00Z,PT60M
8,0,0,2024-02-18T03:00:00Z,PT60M
8,0,0,2024-02-18T04:00:00Z,PT60M
8,0,0,2024-02-18T05:00:00Z,PT60M
7,0,0,2024-02-18T06:00:00Z,PT60M
7,0,0,2024-02-18T07:00:00Z,PT60M
6,0,0,2024-02-18T08:00:00Z,PT60M
6,0,0,2024-02-18T09:00:00Z,PT60M
6,0,0,2024-02-18T10:00:00Z,PT60M
6,0,0,2024-02-18T11:00:00Z,PT60M
7,5,15,2024-02-18T12:00:00Z,PT60M
7,437,219,2024-02-18T13:00:00Z,PT60M
9,915,526,2024-02-18T14:00:00Z,PT60M
12,765,713,2024-02-18T15:00:00Z,PT60M
14,973,951,2024-02-18T16:00:00Z,PT60M
15,993,1070,2024-02-18T17:00:00Z,PT60M
15,600,945,2024-02-18T18:00:00Z,PT60M
16,40,640,2024-02-18T19:00:00Z,PT60M
16,113,603,2024-02-18T20:00:00Z,PT60M
16,126,498,2024-02-18T21:00:00Z,PT60M
15,283,369,2024-02-18T22:00:00Z,PT60M
14,192,182,2024-02-18T23:00:00Z,PT60M
13,0,8,2024-02-19T00:00:00Z,PT60M
11,0,0,2024-02-19T01:00:00Z,PT60M
10,0,0,2024-02-19T02:00:00Z,PT60M
9,0,0,2024-02-19T03:00:00Z,PT60M
8,0,0,2024-02-19T04:00:00Z,PT60M
7,0,0,2024-02-19T05:00:00Z,PT60M
7,0,0,2024-02-19T06:00:00Z,PT60M
6,0,0,2024-02-19T07:00:00Z,PT60M
6,0,0,2024-02-19T08:00:00Z,PT60M
6,0,0,2024-02-19T09:00:00Z,PT60M
