air_temp,dni,ghi,period_end,period
27,0,0,2024-01-07T05:00:00Z,PT60M
27,0,0,2024-01-07T06:00:00Z,PT60M
27,0,0,2024-01-07T07:00:00Z,PT60M
27,0,0,2024-01-07T08:00:00Z,PT60M
26,0,0,2024-01-07T09:00:00Z,PT60M
26,0,0,2024-01-07T10:00:00Z,PT60M
26,0,0,2024-01-07T11:00:00Z,PT60M
27,0,7,2024-01-07T12:00:00Z,PT60M
26,0,84,2024-01-07T13:00:00Z,PT60M
26,368,358,2024-01-07T14:00:00Z,PT60M
27,708,622,2024-01-07T15:00:00Z,PT60M
27,238,550,2024-01-07T16:00:00Z,PT60M
27,0,263,2024-01-07T17:00:00Z,PT60M
27,42,556,2024-01-07T18:00:00Z,PT60M
27,0,456,2024-01-07T19:00:00Z,PT60M
28,129,541,2024-01-07T20:00:00Z,PT60M
27,104,424,2024-01-07T21:00:00Z,PT60M
27,99,285,2024-01-07T22:00:00Z,PT60M
27,0,100,2024-01-07T23:00:00Z,PT60M
26,0,8,2024-01-08T00:00:00Z,PT60M
26,0,0,2024-01-08T01:00:00Z,PT60M
26,0,0,2024-01-08T02:00:00Z,PT60M
26,0,0,2024-01-08T03:00:00Z,PT60M
26,0,0,2024-01-08T04:00:00Z,PT60M
26,0,0,2024-01-08T05:00:00Z,PT60M
26,0,0,2024-01-08T06:00:00Z,PT60M
26,0,0,2024-01-08T07:00:00Z,PT60M
26,0,0,2024-01-08T08:00:00Z,PT60M
25,0,0,2024-01-08T09:00:00Z,PT60M
25,0,0,2024-01-08T10:00:00Z,PT60M
26,0,0,2024-01-08T11:00:00Z,PT60M
25,0,11,2024-01-08T12:00:00Z,PT60M
25,259,165,2024-01-08T13:00:00Z,PT60M
25,405,366,2024-01-08T14:00:00Z,PT60M
26,100,433,2024-01-08T15:00:00Z,PT60M
28,112,548,2024-01-08T16:00:00Z,PT60M
28,488,784,2024-01-08T17:00:00Z,PT60M
28,86,466,2024-01-08T18:00:00Z,PT60M
29,0,264,2024-01-08T19:00:00Z,PT60M
29,28,461,2024-01-08T20:00:00Z,PT60M
29,125,438,2024-01-08T21:00:00Z,PT60M
28,41,274,2024-01-08T22:00:00Z,PT60M
27,0,81,2024-01-08T23:00:00Z,PT60M
27,0,7,2024-01-09T00:00:00Z,PT60M
27,0,0,2024-01-09T01:00:00Z,PT60M
26,0,0,2024-01-09T02:00:00Z,PT60M
26,0,0,2024-01-09T03:00:00Z,PT60M
26,0,0,2024-01-09T04:00:00Z,PT60M
26,0,0,2024-01-09T05:00:00Z,PT60M
25,0,0,2024-01-09T06:00:00Z,PT60M
25,0,0,2024-01-09T07:00:00Z,PT60M
25,0,0,2024-01-09T08:00:00Z,PT60M
25,0,0,2024-01-09T09:00:00Z,PT60M
25,0,0,2024-01-09T10:00:00Z,PT60M
25,0,0,2024-01-09T11:00:00Z,PT60M
25,0,6,2024-01-09T12:00:00Z,PT60M
25,0,43,2024-01-09T13:00:00Z,PT60M
26,0,119,2024-01-09T14:00:00Z,PT60M
26,0,324,2024-01-09T15:00:00Z,PT60M
27,300,627,2024-01-09T16:00:00Z,PT60M
28,496,785,2024-01-09T17:00:00Z,PT60M
29,623,864,2024-01-09T18:00:00Z,PT60M
29,685,854,2024-01-09T19:00:00Z,PT60M
29,189,572,2024-01-09T20:00:00Z,PT60M
29,2,358,2024-01-09T21:00:00Z,PT60M
28,0,194,2024-01-09T22:00:00Z,PT60M
27,0,86,2024-01-09T23:00:00Z,PT60M
27,0,7,2024-01-10T00:00:00Z,PT60M
27,0,0,2024-01-10T01:00:00Z,PT60M
27,0,0,2024-01-10T02:00:00Z,PT60M
27,0,0,2024-01-10T03:00:00Z,PT60M
27,0,0,2024-01-10T04:00:00Z,PT60M
27,0,0,2024-01-10T05:00:00Z,PT60M
27,0,0,2024-01-10T06:00:00Z,PT60M
26,0,0,2024-01-10T07:00:00Z,PT60M
26,0,0,2024-01-10T08:00:00Z,PT60M
25,0,0,2024-01-10T09:00:00Z,PT60M
25,0,0,2024-01-10T10:00:00Z,PT60M
25,0,0,2024-01-10T11:00:00Z,PT60M
25,3,12,2024-01-10T12:00:00Z,PT60M
25,364,176,2024-01-10T13:00:00Z,PT60M
26,113,275,2024-01-10T14:00:00Z,PT60M
27,234,481,2024-01-10T15:00:00Z,PT60M
27,386,658,2024-01-10T16:00:00Z,PT60M
28,264,682,2024-01-10T17:00:00Z,PT60M
28,447,781,2024-01-10T18:00:00Z,PT60M
28,540,804,2024-01-10T19:00:00Z,PT60M
29,459,687,2024-01-10T20:00:00Z,PT60M
28,595,590,2024-01-10T21:00:00Z,PT60M
27,576,401,2024-01-10T22:00:00Z,PT60M
27,392,178,2024-01-10T23:00:00Z,PT60M
26,27,14,2024-01-11T00:00:00Z,PT60M
26,0,0,2024-01-11T01:00:00Z,PT60M
26,0,0,2024-01-11T02:00:00Z,PT60M
26,0,0,2024-01-11T03:00:00Z,PT60M
25,0,0,2024-01-11T04:00:00Z,PT60M
25,0,0,2024-01-11T05:00:00Z,PT60M
25,0,0,2024-01-11T06:00:00Z,PT60M
25,0,0,2024-01-11T07:00:00Z,PT60M
25,0,0,2024-01-11T08:00:00Z,PT60M
24,0,0,2024-01-11T09:00:00Z,PT60M
24,0,0,2024-01-11T10:00:00Z,PT60M
24,0,0,2024-01-11T11:00:00Z,PT60M
24,0,6,2024-01-11T12:00:00Z,PT60M
25,46,121,2024-01-11T13:00:00Z,PT60M
25,374,360,2024-01-11T14:00:00Z,PT60M
26,701,613,2024-01-11T15:00:00Z,PT60M
27,630,741,2024-01-11T16:00:00Z,PT60M
28,534,797,2024-01-11T17:00:00Z,PT60M
29,145,645,2024-01-11T18:00:00Z,PT60M
29,252,677,2024-01-11T19:00:00Z,PT60M
29,447,676,2024-01-11T20:00:00Z,PT60M
29,788,638,2024-01-11T21:00:00Z,PT60M
28,665,419,2024-01-11T22:00:00Z,PT60M
27,439,184,2024-01-11T23:00:00Z,PT60M
26,35,15,2024-01-12T00:00:00Z,PT60M
26,0,0,2024-01-12T01:00:00Z,PT60M
26,0,0,2024-01-12T02:00:00Z,PT60M
26,0,0,2024-01-12T03:00:00Z,PT60M
26,0,0,2024-01-12T04:00:00Z,PT60M
26,0,0,2024-01-12T05:00:00Z,PT60M
25,0,0,2024-01-12T06:00:00Z,PT60M
25,0,0,2024-01-12T07:00:00Z,PT60M
25,0,0,2024-01-12T08:00:00Z,PT60M
25,0,0,2024-01-12T09:00:00Z,PT60M
25,0,0,2024-01-12T10:00:00Z,PT60M
26,0,0,2024-01-12T11:00:00Z,PT60M
26,0,11,2024-01-12T12:00:00Z,PT60M
26,46,133,2024-01-12T13:00:00Z,PT60M
26,136,302,2024-01-12T14:00:00Z,PT60M
27,594,584,2024-01-12T15:00:00Z,PT60M
27,370,644,2024-01-12T16:00:00Z,PT60M
28,474,770,2024-01-12T17:00:00Z,PT60M
29,369,755,2024-01-12T18:00:00Z,PT60M
29,703,864,2024-01-12T19:00:00Z,PT60M
29,332,637,2024-01-12T20:00:00Z,PT60M
29,658,607,2024-01-12T21:00:00Z,PT60M
28,633,415,2024-01-12T22:00:00Z,PT60M
27,197,140,2024-01-12T23:00:00Z,PT60M
27,0,7,2024-01-13T00:00:00Z,PT60M
26,0,0,2024-01-13T01:00:00Z,PT60M
26,0,0,2024-01-13T02:00:00Z,PT60M
26,0,0,2024-01-13T03:00:00Z,PT60M
25,0,0,2024-01-13T04:00:00Z,PT60M
25,0,0,2024-01-13T05:00:00Z,PT60M
25,0,0,2024-01-13T06:00:00Z,PT60M
25,0,0,2024-01-13T07:00:00Z,PT60M
25,0,0,2024-01-13T08:00:00Z,PT60M
25,0,0,2024-01-13T09:00:00Z,PT60M
25,0,0,2024-01-13T10:00:00Z,PT60M
25,0,0,2024-01-13T11:00:00Z,PT60M
25,0,9,2024-01-13T12:00:00Z,PT60M
25,191,147,2024-01-13T13:00:00Z,PT60M
26,20,254,2024-01-13T14:00:00Z,PT60M
26,0,298,2024-01-13T15:00:00Z,PT60M
27,93,449,2024-01-13T16:00:00Z,PT60M
28,662,844,2024-01-13T17:00:00Z,PT60M
28,263,704,2024-01-13T18:00:00Z,PT60M
28,454,764,2024-01-13T19:00:00Z,PT60M
28,228,593,2024-01-13T20:00:00Z,PT60M
28,539,569,2024-01-13T21:00:00Z,PT60M
27,213,330,2024-01-13T22:00:00Z,PT60M
27,46,128,2024-01-13T23:00:00Z,PT60M
26,0,9,2024-01-14T00:00:00Z,PT60M
26,0,0,2024-01-14T01:00:00Z,PT60M
26,0,0,2024-01-14T02:00:00Z,PT60M
26,0,0,2024-01-14T03:00:00Z,PT60M
26,0,0,2024-01-14T04:00:00Z,PT60M
26,0,0,2024-01-14T05:00:00Z,PT60M
25,0,0,2024-01-14T06:00:00Z,PT60M
25,0,0,2024-01-14T07:00:00Z,PT60M
25,0,0,2024-01-14T08:00:00Z,PT60M
25,0,0,2024-01-14T09:00:00Z,PT60M
25,0,0,2024-01-14T10:00:00Z,PT60M
26,0,0,2024-01-14T11:00:00Z,PT60M
26,0,12,2024-01-14T12:00:00Z,PT60M
26,0,88,2024-01-14T13:00:00Z,PT60M
26,0,202,2024-01-14T14:00:00Z,PT60M
26,296,492,2024-01-14T15:00:00Z,PT60M
27,85,520,2024-01-14T16:00:00Z,PT60M
27,335,710,2024-01-14T17:00:00Z,PT60M
28,286,718,2024-01-14T18:00:00Z,PT60M
28,511,785,2024-01-14T19:00:00Z,PT60M
27,585,730,2024-01-14T20:00:00Z,PT60M
27,102,408,2024-01-14T21:00:00Z,PT60M
27,54,274,2024-01-14T22:00:00Z,PT60M
26,4,110,2024-01-14T23:00:00Z,PT60M
26,0,8,2024-01-15T00:00:00Z,PT60M
26,0,0,2024-01-15T01:00:00Z,PT60M
26,0,0,2024-01-15T02:00:00Z,PT60M
26,0,0,2024-01-15T03:00:00Z,PT60M
26,0,0,2024-01-15T04:00:00Z,PT60M
25,0,0,2024-01-15T05:00:00Z,PT60M
25,0,0,2024-01-15T06:00:00Z,PT60M
25,0,0,2024-01-15T07:00:00Z,PT60M
25,0,0,2024-01-15T08:00:00Z,PT60M
25,0,0,2024-01-15T09:00:00Z,PT60M
25,0,0,2024-01-15T10:00:00Z,PT60M
25,0,0,2024-01-15T11:00:00Z,PT60M
26,0,6,2024-01-15T12:00:00Z,PT60M
26,40,112,2024-01-15T13:00:00Z,PT60M
26,358,352,2024-01-15T14:00:00Z,PT60M
26,362,516,2024-01-15T15:00:00Z,PT60M
27,335,636,2024-01-15T16:00:00Z,PT60M
28,303,702,2024-01-15T17:00:00Z,PT60M
28,281,719,2024-01-15T18:00:00Z,PT60M
29,235,674,2024-01-15T19:00:00Z,PT60M
29,238,602,2024-01-15T20:00:00Z,PT60M
28,227,482,2024-01-15T21:00:00Z,PT60M
27,174,321,2024-01-15T22:00:00Z,PT60M
27,29,132,2024-01-15T23:00:00Z,PT60M
27,0,11,2024-01-16T00:00:00Z,PT60M
27,0,0,2024-01-16T01:00:00Z,PT60M
27,0,0,2024-01-16T02:00:00Z,PT60M
26,0,0,2024-01-16T03:00:00Z,PT60M
26,0,0,2024-01-16T04:00:00Z,PT60M
26,0,0,2024-01-16T05:00:00Z,PT60M
26,0,0,2024-01-16T06:00:00Z,PT60M
26,0,0,2024-01-16T07:00:00Z,PT60M
26,0,0,2024-01-16T08:00:00Z,PT60M
25,0,0,2024-01-16T09:00:00Z,PT60M
25,0,0,2024-01-16T10:00:00Z,PT60M
25,0,0,2024-01-16T11:00:00Z,PT60M
26,17,11,2024-01-16T12:00:00Z,PT60M
26,425,176,2024-01-16T13:00:00Z,PT60M
26,409,348,2024-01-16T14:00:00Z,PT60M
27,307,500,2024-01-16T15:00:00Z,PT60M
29,64,517,2024-01-16T16:00:00Z,PT60M
29,170,641,2024-01-16T17:00:00Z,PT60M
29,114,563,2024-01-16T18:00:00Z,PT60M
29,100,588,2024-01-16T19:00:00Z,PT60M
29,178,580,2024-01-16T20:00:00Z,PT60M
29,18,384,2024-01-16T21:00:00Z,PT60M
28,0,202,2024-01-16T22:00:00Z,PT60M
27,0,73,2024-01-16T23:00:00Z,PT60M
27,0,7,2024-01-17T00:00:00Z,PT60M
27,0,0,2024-01-17T01:00:00Z,PT60M
27,0,0,2024-01-17T02:00:00Z,PT60M
27,0,0,2024-01-17T03:00:00Z,PT60M
26,0,0,2024-01-17T04:00:00Z,PT60M
26,0,0,2024-01-17T05:00:00Z,PT60M
26,0,0,2024-01-17T06:00:00Z,PT60M
26,0,0,2024-01-17T07:00:00Z,PT60M
26,0,0,2024-01-17T08:00:00Z,PT60M
26,0,0,2024-01-17T09:00:00Z,PT60M
26,0,0,2024-01-17T10:00:00Z,PT60M
26,0,0,2024-01-17T11:00:00Z,PT60M
27,0,9,2024-01-17T12:00:00Z,PT60M
27,50,128,2024-01-17T13:00:00Z,PT60M
28,367,355,2024-01-17T14:00:00Z,PT60M
28,507,554,2024-01-17T15:00:00Z,PT60M
28,218,593,2024-01-17T16:00:00Z,PT60M
29,332,720,2024-01-17T17:00:00Z,PT60M
29,537,835,2024-01-17T18:00:00Z,PT60M
29,514,799,2024-01-17T19:00:00Z,PT60M
30,496,709,2024-01-17T20:00:00Z,PT60M
29,243,489,2024-01-17T21:00:00Z,PT60M
28,316,357,2024-01-17T22:00:00Z,PT60M
28,260,172,2024-01-17T23:00:00Z,PT60M
28,0,12,2024-01-18T00:00:00Z,PT60M
27,0,0,2024-01-18T01:00:00Z,PT60M
27,0,0,2024-01-18T02:00:00Z,PT60M
27,0,0,2024-01-18T03:00:00Z,PT60M
27,0,0,2024-01-18T04:00:00Z,PT60M
27,0,0,2024-01-18T05:00:00Z,PT60M
27,0,0,2024-01-18T06:00:00Z,PT60M
27,0,0,2024-01-18T07:00:00Z,PT60M
27,0,0,2024-01-18T08:00:00Z,PT60M
26,0,0,2024-01-18T09:00:00Z,PT60M
26,0,0,2024-01-18T10:00:00Z,PT60M
26,0,0,2024-01-18T11:00:00Z,PT60M
27,0,5,2024-01-18T12:00:00Z,PT60M
27,0,75,2024-01-18T13:00:00Z,PT60M
27,0,128,2024-01-18T14:00:00Z,PT60M
27,0,253,2024-01-18T15:00:00Z,PT60M
28,35,482,2024-01-18T16:00:00Z,PT60M
29,204,660,2024-01-18T17:00:00Z,PT60M
29,487,812,2024-01-18T18:00:00Z,PT60M
29,14,401,2024-01-18T19:00:00Z,PT60M
29,0,249,2024-01-18T20:00:00Z,PT60M
29,0,286,2024-01-18T21:00:00Z,PT60M
28,0,203,2024-01-18T22:00:00Z,PT60M
27,0,97,2024-01-18T23:00:00Z,PT60M
27,0,7,2024-01-19T00:00:00Z,PT60M
27,0,0,2024-01-19T01:00:00Z,PT60M
27,0,0,2024-01-19T02:00:00Z,PT60M
27,0,0,2024-01-19T03:00:00Z,PT60M
26,0,0,2024-01-19T04:00:00Z,PT60M
26,0,0,2024-01-19T05:00:00Z,PT60M
26,0,0,2024-01-19T06:00:00Z,PT60M
26,0,0,2024-01-19T07:00:00Z,PT60M
26,0,0,2024-01-19T08:00:00Z,PT60M
25,0,0,2024-01-19T09:00:00Z,PT60M
25,0,0,2024-01-19T10:00:00Z,PT60M
26,0,0,2024-01-19T11:00:00Z,PT60M
26,0,7,2024-01-19T12:00:00Z,PT60M
26,0,92,2024-01-19T13:00:00Z,PT60M
26,81,273,2024-01-19T14:00:00Z,PT60M
27,224,477,2024-01-19T15:00:00Z,PT60M
28,622,741,2024-01-19T16:00:00Z,PT60M
29,539,806,2024-01-19T17:00:00Z,PT60M
30,692,899,2024-01-19T18:00:00Z,PT60M
30,588,830,2024-01-19T19:00:00Z,PT60M
30,576,740,2024-01-19T20:00:00Z,PT60M
29,282,510,2024-01-19T21:00:00Z,PT60M
29,58,283,2024-01-19T22:00:00Z,PT60M
28,0,83,2024-01-19T23:00:00Z,PT60M
28,0,6,2024-01-20T00:00:00Z,PT60M
27,0,0,2024-01-20T01:00:00Z,PT60M
27,0,0,2024-01-20T02:00:00Z,PT60M
27,0,0,2024-01-20T03:00:00Z,PT60M
27,0,0,2024-01-20T04:00:00Z,PT60M
26,0,0,2024-01-20T05:00:00Z,PT60M
26,0,0,2024-01-20T06:00:00Z,PT60M
26,0,0,2024-01-20T07:00:00Z,PT60M
26,0,0,2024-01-20T08:00:00Z,PT60M
26,0,0,2024-01-20T09:00:00Z,PT60M
26,0,0,2024-01-20T10:00:00Z,PT60M
26,0,0,2024-01-20T11:00:00Z,PT60M
26,0,7,2024-01-20T12:00:00Z,PT60M
26,0,74,2024-01-20T13:00:00Z,PT60M
26,0,145,2024-01-20T14:00:00Z,PT60M
27,0,208,2024-01-20T15:00:00Z,PT60M
27,0,316,2024-01-20T16:00:00Z,PT60M
28,0,313,2024-01-20T17:00:00Z,PT60M
28,0,297,2024-01-20T18:00:00Z,PT60M
28,0,367,2024-01-20T19:00:00Z,PT60M
28,34,506,2024-01-20T20:00:00Z,PT60M
27,0,357,2024-01-20T21:00:00Z,PT60M
27,0,215,2024-01-20T22:00:00Z,PT60M
27,67,145,2024-01-20T23:00:00Z,PT60M
27,0,14,2024-01-21T00:00:00Z,PT60M
27,0,0,2024-01-21T01:00:00Z,PT60M
27,0,0,2024-01-21T02:00:00Z,PT60M
26,0,0,2024-01-21T03:00:00Z,PT60M
26,0,0,2024-01-21T04:00:00Z,PT60M
26,0,0,2024-01-21T05:00:00Z,PT60M
26,0,0,2024-01-21T06:00:00Z,PT60M
26,0,0,2024-01-21T07:00:00Z,PT60M
26,0,0,2024-01-21T08:00:00Z,PT60M
26,0,0,2024-01-21T09:00:00Z,PT60M
26,0,0,2024-01-21T10:00:00Z,PT60M
26,0,0,2024-01-21T11:00:00Z,PT60M
26,1,8,2024-01-21T12:00:00Z,PT60M
26,114,135,2024-01-21T13:00:00Z,PT60M
27,158,298,2024-01-21T14:00:00Z,PT60M
28,300,500,2024-01-21T15:00:00Z,PT60M
29,447,681,2024-01-21T16:00:00Z,PT60M
29,156,637,2024-01-21T17:00:00Z,PT60M
29,122,646,2024-01-21T18:00:00Z,PT60M
29,3,514,2024-01-21T19:00:00Z,PT60M
29,13,457,2024-01-21T20:00:00Z,PT60M
28,137,458,2024-01-21T21:00:00Z,PT60M
28,253,345,2024-01-21T22:00:00Z,PT60M
28,209,170,2024-01-21T23:00:00Z,PT60M
27,0,14,2024-01-22T00:00:00Z,PT60M
27,0,0,2024-01-22T01:00:00Z,PT60M
27,0,0,2024-01-22T02:00:00Z,PT60M
26,0,0,2024-01-22T03:00:00Z,PT60M
26,0,0,2024-01-22T04:00:00Z,PT60M
27,0,0,2024-01-22T05:00:00Z,PT60M
27,0,0,2024-01-22T06:00:00Z,PT60M
26,0,0,2024-01-22T07:00:00Z,PT60M
26,0,0,2024-01-22T08:00:00Z,PT60M
26,0,0,2024-01-22T09:00:00Z,PT60M
26,0,0,2024-01-22T10:00:00Z,PT60M
26,0,0,2024-01-22T11:00:00Z,PT60M
27,0,7,2024-01-22T12:00:00Z,PT60M
28,91,120,2024-01-22T13:00:00Z,PT60M
28,723,417,2024-01-22T14:00:00Z,PT60M
28,691,601,2024-01-22T15:00:00Z,PT60M
29,461,684,2024-01-22T16:00:00Z,PT60M
29,386,740,2024-01-22T17:00:00Z,PT60M
30,256,711,2024-01-22T18:00:00Z,PT60M
30,246,683,2024-01-22T19:00:00Z,PT60M
30,304,635,2024-01-22T20:00:00Z,PT60M
30,327,522,2024-01-22T21:00:00Z,PT60M
29,167,326,2024-01-22T22:00:00Z,PT60M
28,137,158,2024-01-22T23:00:00Z,PT60M
28,42,21,2024-01-23T00:00:00Z,PT60M
28,0,0,2024-01-23T01:00:00Z,PT60M
28,0,0,2024-01-23T02:00:00Z,PT60M
27,0,0,2024-01-23T03:00:00Z,PT60M
27,0,0,2024-01-23T04:00:00Z,PT60M
27,0,0,2024-01-23T05:00:00Z,PT60M
26,0,0,2024-01-23T06:00:00Z,PT60M
26,0,0,2024-01-23T07:00:00Z,PT60M
26,0,0,2024-01-23T08:00:00Z,PT60M
26,0,0,2024-01-23T09:00:00Z,PT60M
26,0,0,2024-01-23T10:00:00Z,PT60M
26,0,0,2024-01-23T11:00:00Z,PT60M
27,0,7,2024-01-23T12:00:00Z,PT60M
27,0,87,2024-01-23T13:00:00Z,PT60M
27,18,253,2024-01-23T14:00:00Z,PT60M
28,0,330,2024-01-23T15:00:00Z,PT60M
28,87,522,2024-01-23T16:00:00Z,PT60M
29,378,735,2024-01-23T17:00:00Z,PT60M
29,606,864,2024-01-23T18:00:00Z,PT60M
29,13,537,2024-01-23T19:00:00Z,PT60M
29,11,462,2024-01-23T20:00:00Z,PT60M
29,420,543,2024-01-23T21:00:00Z,PT60M
29,324,368,2024-01-23T22:00:00Z,PT60M
28,0,105,2024-01-23T23:00:00Z,PT60M
28,0,18,2024-01-24T00:00:00Z,PT60M
27,0,0,2024-01-24T01:00:00Z,PT60M
27,0,0,2024-01-24T02:00:00Z,PT60M
27,0,0,2024-01-24T03:00:00Z,PT60M
27,0,0,2024-01-24T04:00:00Z,PT60M
26,0,0,2024-01-24T05:00:00Z,PT60M
26,0,0,2024-01-24T06:00:00Z,PT60M
26,0,0,2024-01-24T07:00:00Z,PT60M
26,0,0,2024-01-24T08:00:00Z,PT60M
26,0,0,2024-01-24T09:00:00Z,PT60M
26,0,0,2024-01-24T10:00:00Z,PT60M
26,0,0,2024-01-24T11:00:00Z,PT60M
26,0,7,2024-01-24T12:00:00Z,PT60M
27,59,126,2024-01-24T13:00:00Z,PT60M
27,88,274,2024-01-24T14:00:00Z,PT60M
28,0,268,2024-01-24T15:00:00Z,PT60M
28,0,305,2024-01-24T16:00:00Z,PT60M
28,0,260,2024-01-24T17:00:00Z,PT60M
29,11,452,2024-01-24T18:00:00Z,PT60M
29,35,488,2024-01-24T19:00:00Z,PT60M
29,256,618,2024-01-24T20:00:00Z,PT60M
29,76,422,2024-01-24T21:00:00Z,PT60M
28,87,302,2024-01-24T22:00:00Z,PT60M
28,21,138,2024-01-24T23:00:00Z,PT60M
28,0,14,2024-01-25T00:00:00Z,PT60M
27,0,0,2024-01-25T01:00:00Z,PT60M
27,0,0,2024-01-25T02:00:00Z,PT60M
27,0,0,2024-01-25T03:00:00Z,PT60M
26,0,0,2024-01-25T04:00:00Z,PT60M
26,0,0,2024-01-25T05:00:00Z,PT60M
26,0,0,2024-01-25T06:00:00Z,PT60M
26,0,0,2024-01-25T07:00:00Z,PT60M
26,0,0,2024-01-25T08:00:00Z,PT60M
26,0,0,2024-01-25T09:00:00Z,PT60M
26,0,0,2024-01-25T10:00:00Z,PT60M
26,0,0,2024-01-25T11:00:00Z,PT60M
26,0,8,2024-01-25T12:00:00Z,PT60M
26,0,85,2024-01-25T13:00:00Z,PT60M
27,0,163,2024-01-25T14:00:00Z,PT60M
28,0,284,2024-01-25T15:00:00Z,PT60M
29,0,314,2024-01-25T16:00:00Z,PT60M
30,0,281,2024-01-25T17:00:00Z,PT60M
30,0,344,2024-01-25T18:00:00Z,PT60M
30,0,294,2024-01-25T19:00:00Z,PT60M
30,4,373,2024-01-25T20:00:00Z,PT60M
29,296,512,2024-01-25T21:00:00Z,PT60M
29,567,423,2024-01-25T22:00:00Z,PT60M
28,238,179,2024-01-25T23:00:00Z,PT60M
28,0,17,2024-01-26T00:00:00Z,PT60M
28,0,0,2024-01-26T01:00:00Z,PT60M
28,0,0,2024-01-26T02:00:00Z,PT60M
27,0,0,2024-01-26T03:00:00Z,PT60M
27,0,0,2024-01-26T04:00:00Z,PT60M
27,0,0,2024-01-26T05:00:00Z,PT60M
26,0,0,2024-01-26T06:00:00Z,PT60M
26,0,0,2024-01-26T07:00:00Z,PT60M
26,0,0,2024-01-26T08:00:00Z,PT60M
26,0,0,2024-01-26T09:00:00Z,PT60M
26,0,0,2024-01-26T10:00:00Z,PT60M
26,0,0,2024-01-26T11:00:00Z,PT60M
26,0,7,2024-01-26T12:00:00Z,PT60M
28,5,113,2024-01-26T13:00:00Z,PT60M
28,496,380,2024-01-26T14:00:00Z,PT60M
29,647,596,2024-01-26T15:00:00Z,PT60M
29,552,723,2024-01-26T16:00:00Z,PT60M
30,828,918,2024-01-26T17:00:00Z,PT60M
31,804,950,2024-01-26T18:00:00Z,PT60M
31,672,880,2024-01-26T19:00:00Z,PT60M
30,460,716,2024-01-26T20:00:00Z,PT60M
30,571,610,2024-01-26T21:00:00Z,PT60M
29,583,429,2024-01-26T22:00:00Z,PT60M
28,373,194,2024-01-26T23:00:00Z,PT60M
28,17,19,2024-01-27T00:00:00Z,PT60M
27,0,0,2024-01-27T01:00:00Z,PT60M
27,0,0,2024-01-27T02:00:00Z,PT60M
27,0,0,2024-01-27T03:00:00Z,PT60M
26,0,0,2024-01-27T04:00:00Z,PT60M
26,0,0,2024-01-27T05:00:00Z,PT60M
26,0,0,2024-01-27T06:00:00Z,PT60M
26,0,0,2024-01-27T07:00:00Z,PT60M
26,0,0,2024-01-27T08:00:00Z,PT60M
25,0,0,2024-01-27T09:00:00Z,PT60M
25,0,0,2024-01-27T10:00:00Z,PT60M
25,0,0,2024-01-27T11:00:00Z,PT60M
25,14,9,2024-01-27T12:00:00Z,PT60M
26,397,166,2024-01-27T13:00:00Z,PT60M
27,648,406,2024-01-27T14:00:00Z,PT60M
28,670,605,2024-01-27T15:00:00Z,PT60M
30,590,737,2024-01-27T16:00:00Z,PT60M
30,535,813,2024-01-27T17:00:00Z,PT60M
30,362,773,2024-01-27T18:00:00Z,PT60M
30,609,852,2024-01-27T19:00:00Z,PT60M
30,561,747,2024-01-27T20:00:00Z,PT60M
30,676,638,2024-01-27T21:00:00Z,PT60M
29,684,450,2024-01-27T22:00:00Z,PT60M
29,470,208,2024-01-27T23:00:00Z,PT60M
28,45,21,2024-01-28T00:00:00Z,PT60M
28,0,0,2024-01-28T01:00:00Z,PT60M
28,0,0,2024-01-28T02:00:00Z,PT60M
27,0,0,2024-01-28T03:00:00Z,PT60M
27,0,0,2024-01-28T04:00:00Z,PT60M
27,0,0,2024-01-28T05:00:00Z,PT60M
26,0,0,2024-01-28T06:00:00Z,PT60M
26,0,0,2024-01-28T07:00:00Z,PT60M
26,0,0,2024-01-28T08:00:00Z,PT60M
25,0,0,2024-01-28T09:00:00Z,PT60M
25,0,0,2024-01-28T10:00:00Z,PT60M
25,0,0,2024-01-28T11:00:00Z,PT60M
26,0,7,2024-01-28T12:00:00Z,PT60M
26,299,157,2024-01-28T13:00:00Z,PT60M
27,612,400,2024-01-28T14:00:00Z,PT60M
28,571,579,2024-01-28T15:00:00Z,PT60M
29,294,629,2024-01-28T16:00:00Z,PT60M
29,528,810,2024-01-28T17:00:00Z,PT60M
30,635,888,2024-01-28T18:00:00Z,PT60M
30,628,858,2024-01-28T19:00:00Z,PT60M
30,680,787,2024-01-28T20:00:00Z,PT60M
30,772,665,2024-01-28T21:00:00Z,PT60M
30,693,452,2024-01-28T22:00:00Z,PT60M
29,259,185,2024-01-28T23:00:00Z,PT60M
29,0,15,2024-01-29T00:00:00Z,PT60M
28,0,0,2024-01-29T01:00:00Z,PT60M
28,0,0,2024-01-29T02:00:00Z,PT60M
28,0,0,2024-01-29T03:00:00Z,PT60M
27,0,0,2024-01-29T04:00:00Z,PT60M
27,0,0,2024-01-29T05:00:00Z,PT60M
27,0,0,2024-01-29T06:00:00Z,PT60M
27,0,0,2024-01-29T07:00:00Z,PT60M
26,0,0,2024-01-29T08:00:00Z,PT60M
26,0,0,2024-01-29T09:00:00Z,PT60M
26,0,0,2024-01-29T10:00:00Z,PT60M
27,0,0,2024-01-29T11:00:00Z,PT60M
26,0,5,2024-01-29T12:00:00Z,PT60M
26,67,120,2024-01-29T13:00:00Z,PT60M
